command,node_id,x,y,wind,importance,extra
WAYPOINT,2569,9731.1,4678.753,17.136,5,
WAYPOINT,2570,735.975,6091.384,5.212,5,
WAYPOINT,2571,9705.464,60.231,0.746,1,
WAYPOINT,2572,4537.746,3347.315,14.75,7,
WAYPOINT,2573,6717.979,618.906,19.815,2,
WAYPOINT,2574,1038.76,2070.823,18.552,8,
WAYPOINT,2575,1352.626,3207.982,2.953,5,
WAYPOINT,2576,3700.271,6637.603,5.82,10,
WAYPOINT,2577,8477.49,3119.526,15.042,9,
WAYPOINT,2578,2290.999,314.581,3.826,2,
WAYPOINT,2579,3730.271,2695.758,4.915,2,
WAYPOINT,2580,553.193,5572.066,5.985,3,
WAYPOINT,2581,3295.512,8793.91,16.914,3,
WAYPOINT,2582,6518.591,5195.262,6.389,10,
WAYPOINT,2583,7447.954,8353.064,13.411,7,
WAYPOINT,2584,7818.758,2423.944,1.169,10,
WAYPOINT,2585,2424.336,1781.562,1.425,6,
WAYPOINT,2586,2212.601,7781.494,10.313,3,
WAYPOINT,2587,53.478,3989.816,18.331,4,
WAYPOINT,2588,5416.83,7779.238,1.43,2,
WAYPOINT,2589,9616.145,5729.086,8.739,9,
WAYPOINT,2590,2760.47,8022.783,12.079,5,
WAYPOINT,2591,5064.223,2900.703,7.076,6,
WAYPOINT,2592,8431.3,6773.686,19.462,2,
WAYPOINT,2593,8199.732,2764.983,19.268,10,
WAYPOINT,2594,6923.491,8610.999,3.286,8,
WAYPOINT,2595,5126.606,2814.71,10.451,3,
WAYPOINT,2596,2432.355,4395.951,10.083,8,
WAYPOINT,2597,4634.943,5156.221,18.953,3,
WAYPOINT,2598,7722.318,8115.316,4.415,9,
WAYPOINT,2599,3205.781,3821.65,12.42,2,
WAYPOINT,2600,2680.59,8365.492,7.117,8,
WAYPOINT,2601,8641.77,9281.794,7.735,10,
WAYPOINT,2602,7327.512,6348.053,5.826,10,
WAYPOINT,2603,8550.269,8952.802,1.11,7,
WAYPOINT,2604,7800.871,5976.336,10.96,2,
WAYPOINT,2605,3340.765,9821.608,13.002,7,
WAYPOINT,2606,4670.727,6659.55,9.592,9,
WAYPOINT,2607,4537.723,8664.868,1.68,7,
WAYPOINT,2608,705.255,8637.059,7.902,5,
WAYPOINT,2609,6165.09,7186.053,13.756,2,
WAYPOINT,2610,9951.605,1465.043,0.933,5,
WAYPOINT,2611,2598.194,2904.641,3.128,4,
WAYPOINT,2612,9288.033,7853.525,17.991,10,
WAYPOINT,2613,7198.956,1885.202,13.223,5,
WAYPOINT,2614,7311.996,19.289,8.386,5,
WAYPOINT,2615,2241.87,8906.795,11.124,5,
WAYPOINT,2616,4183.331,8521.755,13.692,9,
WAYPOINT,2617,9071.742,1190.683,19.435,6,
WAYPOINT,2618,9729.732,9696.019,12.233,5,
WAYPOINT,2619,7270.981,4902.114,6.522,4,
WAYPOINT,2620,4222.421,4321.061,18.301,3,
WAYPOINT,2621,8748.298,6006.782,2.926,8,
WAYPOINT,2622,3247.923,4047.972,15.429,4,
WAYPOINT,2623,5958.632,3914.129,2.47,10,
WAYPOINT,2624,1715.806,3580.471,1.184,6,
WAYPOINT,2625,36.815,8792.062,5.16,10,
WAYPOINT,2626,9719.476,7351.152,13.455,6,
WAYPOINT,2627,1783.029,8455.166,6.291,2,
WAYPOINT,2628,925.042,59.804,2.831,8,
WAYPOINT,2629,4137.23,1382.142,11.517,5,
WAYPOINT,2630,3275.533,3651.696,9.617,5,
WAYPOINT,2631,517.15,1831.417,18.655,8,
WAYPOINT,2632,3258.13,3256.512,18.152,10,
WAYPOINT,2633,8920.766,701.369,1.82,1,
WAYPOINT,2634,9072.644,6823.624,7.993,9,
WAYPOINT,2635,1545.64,4874.362,18.331,10,
WAYPOINT,2636,1233.57,8757.654,17.023,10,
WAYPOINT,2637,4436.263,205.915,14.57,2,
WAYPOINT,2638,5525.211,7592.82,12.66,8,
WAYPOINT,2639,4199.463,2698.051,12.642,1,
WAYPOINT,2640,4625.925,4794.277,1.744,2,
WAYPOINT,2641,1783.685,8753.47,11.816,1,
WAYPOINT,2642,7353.348,1105.227,17.828,7,
WAYPOINT,2643,6101.588,1244.684,15.823,1,
WAYPOINT,2644,3767.858,1997.829,10.076,7,
WAYPOINT,2645,2865.474,6956.012,18.778,1,
WAYPOINT,2646,5352.442,9571.205,15.488,5,
WAYPOINT,2647,1555.185,4756.158,6.753,5,
WAYPOINT,2648,4163.583,5320.795,10.253,2,
WAYPOINT,2649,2114.072,9118.961,14.964,10,
WAYPOINT,2650,9892.468,5987.045,7.48,1,
WAYPOINT,2651,1447.267,9516.916,8.081,9,
WAYPOINT,2652,5501.478,4916.68,5.09,1,
WAYPOINT,2653,7279.227,547.274,4.871,9,
WAYPOINT,2654,7747.446,1177.508,11.739,5,
WAYPOINT,2655,4967.929,7166.239,9.187,1,
WAYPOINT,2656,4335.15,4387.515,6.844,2,
WAYPOINT,2657,2232.466,3459.408,15.163,3,
WAYPOINT,2658,522.122,8890.999,4.584,2,
WAYPOINT,2659,8186.161,8013.765,0.167,2,
WAYPOINT,2660,9785.545,9574.27,15.059,3,
WAYPOINT,2661,2588.183,9985.04,9.478,2,
WAYPOINT,2662,7670.304,6240.366,3.871,1,
WAYPOINT,2663,3693.263,8087.194,17.917,6,
WAYPOINT,2664,4183.633,6097.657,3.588,6,
WAYPOINT,2665,7275.75,1602.013,19.569,6,
WAYPOINT,2666,1951.056,3290.948,5.073,9,
WAYPOINT,2667,2667.825,2491.117,14.137,1,
WAYPOINT,2668,3938.289,4935.777,10.699,5,
WAYPOINT,2669,6949.878,4695.289,15.411,7,
WAYPOINT,2670,4820.89,7547.945,7.999,1,
WAYPOINT,2671,8037.078,2573.195,3.06,10,
WAYPOINT,2672,2027.754,9250.135,12.908,4,
WAYPOINT,2673,683.359,869.927,5.203,3,
WAYPOINT,2674,2294.76,6986.186,4.051,10,
WAYPOINT,2675,2336.826,5253.341,11.817,1,
WAYPOINT,2676,3018.959,199.721,16.869,10,
WAYPOINT,2677,3416.901,7759.809,17.898,5,
WAYPOINT,2678,2184.247,5456.568,6.917,2,
WAYPOINT,2679,9692.07,4506.095,4.582,6,
WAYPOINT,2680,4025.494,3955.91,18.286,2,
WAYPOINT,2681,8645.648,2084.84,5.803,6,
WAYPOINT,2682,2126.916,559.241,6.337,2,
WAYPOINT,2683,2015.782,745.638,7.924,9,
WAYPOINT,2684,130.317,2802.579,12.464,2,
WAYPOINT,2685,342.879,9048.53,5.105,2,
WAYPOINT,2686,8527.386,687.833,0.31,9,
WAYPOINT,2687,1613.471,9117.936,18.439,1,
WAYPOINT,2688,4058.303,7099.95,13.012,6,
WAYPOINT,2689,6484.686,2457.267,0.357,8,
WAYPOINT,2690,7383.67,5685.023,7.674,5,
WAYPOINT,2691,1910.149,2980.088,7.506,2,
WAYPOINT,2692,4678.9,8058.268,3.313,6,
WAYPOINT,2693,6035.1,3971.371,14.155,5,
WAYPOINT,2694,5920.74,4686.475,7.677,6,
WAYPOINT,2695,2481.725,1895.307,9.968,6,
WAYPOINT,2696,8662.185,375.641,15.011,8,
WAYPOINT,2697,4812.699,6944.432,3.309,5,
WAYPOINT,2698,2798.104,1756.495,11.895,8,
WAYPOINT,2699,3417.284,5365.876,16.005,10,
WAYPOINT,2700,6376.416,8921.263,19.463,2,
WAYPOINT,2701,1975.451,2340.561,5.887,2,
WAYPOINT,2702,5489.202,8702.999,5.373,1,
WAYPOINT,2703,5470.955,9777.189,10.41,2,
WAYPOINT,2704,9174.85,500.766,1.077,7,
WAYPOINT,2705,4927.459,3594.826,5.4,6,
WAYPOINT,2706,4467.386,4273.411,9.081,3,
WAYPOINT,2707,9014.137,8342.47,13.165,2,
WAYPOINT,2708,1557.109,6218.22,1.173,7,
WAYPOINT,2709,910.366,4235.561,8.639,3,
WAYPOINT,2710,9859.692,9910.205,10.342,4,
WAYPOINT,2711,2825.811,2058.242,7.288,5,
WAYPOINT,2712,3189.08,4088.308,10.217,4,
WAYPOINT,2713,787.196,9561.638,10.156,9,
WAYPOINT,2714,7701.945,2446.88,7.64,6,
WAYPOINT,2715,2696.099,642.244,14.219,7,
WAYPOINT,2716,5103.775,581.339,8.637,6,
WAYPOINT,2717,844.489,8611.592,10.95,5,
WAYPOINT,2718,2662.143,5751.232,12.177,6,
WAYPOINT,2719,4044.044,1043.244,0.416,2,
WAYPOINT,2720,2920.511,5537.648,18.298,7,
WAYPOINT,2721,5258.603,3840.003,12.172,8,
WAYPOINT,2722,997.48,8557.11,0.852,4,
WAYPOINT,2723,1413.356,2203.056,7.238,2,
WAYPOINT,2724,3709.601,9009.622,12.124,6,
WAYPOINT,2725,3770.161,8266.527,18.361,3,
WAYPOINT,2726,1057.793,981.906,0.829,8,
WAYPOINT,2727,123.18,7905.41,2.541,5,
WAYPOINT,2728,7020.408,3461.313,4.793,6,
WAYPOINT,2729,548.743,9370.945,14.235,3,
WAYPOINT,2730,7262.654,857.062,18.757,8,
WAYPOINT,2731,4984.519,9744.439,2.955,2,
WAYPOINT,2732,6807.771,7084.24,19.495,6,
WAYPOINT,2733,596.5,9610.835,12.73,6,
WAYPOINT,2734,5264.048,8386.396,14.65,2,
WAYPOINT,2735,721.653,1549.583,17.983,1,
WAYPOINT,2736,1565.675,3874.674,19.45,1,
WAYPOINT,2737,9288.034,1460.732,19.878,9,
WAYPOINT,2738,134.02,8220.409,10.843,4,
WAYPOINT,2739,1365.19,2902.197,7.142,5,
WAYPOINT,2740,6622.249,7106.891,17.535,1,
WAYPOINT,2741,4664.724,5288.324,11.719,2,
WAYPOINT,2742,3569.003,3313.164,11.791,7,
WAYPOINT,2743,341.347,5945.592,0.222,8,
WAYPOINT,2744,5056.323,3282.843,1.147,1,
WAYPOINT,2745,5729.149,5140.995,18.986,9,
WAYPOINT,2746,7224.422,8264.178,16.822,9,
WAYPOINT,2747,3326.975,3377.476,12.817,7,
WAYPOINT,2748,5994.594,6798.223,7.724,7,
WAYPOINT,2749,7904.243,1032.033,2.647,7,
WAYPOINT,2750,1860.257,1878.621,15.604,3,
WAYPOINT,2751,8393.752,6916.226,17.015,8,
WAYPOINT,2752,4140.888,2103.758,3.976,7,
WAYPOINT,2753,9839.522,2166.173,8.433,10,
WAYPOINT,2754,1154.263,8736.557,0.435,2,
WAYPOINT,2755,8974.267,3971.859,17.208,4,
WAYPOINT,2756,3344.594,3582.048,0.696,2,
WAYPOINT,2757,7286.929,4116.645,2.796,9,
WAYPOINT,2758,4494.927,5103.575,8.651,1,
WAYPOINT,2759,3354.537,917.212,16.05,2,
WAYPOINT,2760,7963.93,7530.831,13.984,9,
WAYPOINT,2761,2373.368,7177.301,10.357,1,
WAYPOINT,2762,530.813,3058.252,0.596,1,
WAYPOINT,2763,5785.824,9958.974,16.751,8,
WAYPOINT,2764,5296.984,4640.07,1.675,2,
WAYPOINT,2765,9688.208,8518.834,2.902,8,
WAYPOINT,2766,4441.973,2146.148,14.443,6,
WAYPOINT,2767,7514.299,9946.525,19.137,5,
WAYPOINT,2768,3811.025,9720.995,11.65,1,
WAYPOINT,2769,2.781,7699.938,3.82,10,
WAYPOINT,2770,5625.749,472.439,14.716,2,
WAYPOINT,2771,6986.346,3072.19,9.505,3,
WAYPOINT,2772,5843.469,7476.63,13.465,5,
WAYPOINT,2773,2745.775,5883.955,10.434,3,
WAYPOINT,2774,8517.146,2302.429,8.958,6,
WAYPOINT,2775,6864.883,3404.723,10.391,3,
WAYPOINT,2776,1949.886,8925.97,13.709,8,
WAYPOINT,2777,659.781,2515.947,6.941,9,
WAYPOINT,2778,9335.249,7638.52,12.389,5,
WAYPOINT,2779,2139.302,7013.27,6.386,3,
WAYPOINT,2780,3552.636,8008.098,1.205,4,
WAYPOINT,2781,7063.406,3055.477,19.185,7,
WAYPOINT,2782,3901.571,810.18,6.3,4,
WAYPOINT,2783,7713.037,7867.319,4.26,9,
WAYPOINT,2784,1043.678,8412.03,4.013,3,
WAYPOINT,2785,4055.234,6911.385,12.393,8,
WAYPOINT,2786,7069.11,1241.222,13.88,3,
WAYPOINT,2787,7100.859,8011.022,15.203,5,
WAYPOINT,2788,6844.279,3704.262,4.045,6,
WAYPOINT,2789,4527.365,940.777,15.509,8,
WAYPOINT,2790,7808.83,1206.032,16.794,3,
WAYPOINT,2791,8261.78,4168.263,10.315,9,
WAYPOINT,2792,9535.966,7696.859,9.446,8,
WAYPOINT,2793,8023.17,9240.494,14.401,10,
WAYPOINT,2794,8132.113,8454.027,9.246,8,
WAYPOINT,2795,8890.038,7428.559,0.649,3,
WAYPOINT,2796,8718.203,3097.196,2.001,1,
WAYPOINT,2797,4595.478,7078.426,5.509,7,
WAYPOINT,2798,2275.006,5778.083,15.523,10,
WAYPOINT,2799,9491.622,4893.033,6.082,6,
WAYPOINT,2800,263.42,4172.456,10.491,5,
WAYPOINT,2801,3288.616,7930.686,13.214,8,
WAYPOINT,2802,7462.878,5796.273,7.099,5,
WAYPOINT,2803,2111.394,6331.292,7.59,1,
WAYPOINT,2804,8827.85,9697.36,5.974,7,
WAYPOINT,2805,980.792,7955.696,1.975,1,
WAYPOINT,2806,166.445,3839.119,7.429,5,
WAYPOINT,2807,5164.968,8335.857,8.545,4,
WAYPOINT,2808,4900.346,9795.253,1.226,2,
WAYPOINT,2809,177.177,3129.797,11.06,7,
WAYPOINT,2810,2428.456,2249.38,8.937,5,
WAYPOINT,2811,9489.567,2070.498,6.392,5,
WAYPOINT,2812,829.906,1690.116,12.486,4,
WAYPOINT,2813,2026.826,4174.838,7.548,8,
WAYPOINT,2814,4214.127,5816.65,13.35,2,
WAYPOINT,2815,906.679,3900.138,10.801,9,
WAYPOINT,2816,9222.771,2964.605,9.414,7,
WAYPOINT,2817,299.715,1687.024,15.306,5,
WAYPOINT,2818,1625.306,2730.549,16.996,1,
WAYPOINT,2819,430.946,5727.187,5.25,10,
WAYPOINT,2820,7291.924,145.64,1.386,6,
WAYPOINT,2821,6552.83,7362.535,5.597,8,
WAYPOINT,2822,8153.387,1515.004,10.348,3,
WAYPOINT,2823,7256.689,2867.315,14.651,7,
WAYPOINT,2824,2849.538,310.067,14.843,10,
WAYPOINT,2825,2629.632,449.588,1.925,5,
WAYPOINT,2826,8206.616,2501.121,17.631,6,
WAYPOINT,2827,8100.673,7278.161,6.782,7,
WAYPOINT,2828,7850.526,6519.851,15.847,2,
WAYPOINT,2829,5970.048,7253.85,6.224,2,
WAYPOINT,2830,8581.147,7568.989,17.813,9,
WAYPOINT,2831,768.841,7134.309,15.299,7,
WAYPOINT,2832,9122.39,7312.212,6.493,4,
WAYPOINT,2833,267.561,7052.382,8.837,7,
WAYPOINT,2834,562.077,1507.626,4.443,4,
WAYPOINT,2835,8907.902,7955.835,4.171,4,
WAYPOINT,2836,5586.105,4786.381,2.307,3,
WAYPOINT,2837,7957.363,381.608,5.949,8,
WAYPOINT,2838,6247.415,6707.107,12.908,9,
WAYPOINT,2839,5992.117,6940.017,8.198,7,
WAYPOINT,2840,7926.429,8159.948,17.548,6,
WAYPOINT,2841,5642.863,2022.381,11.555,3,
WAYPOINT,2842,7199.466,8458.335,9.464,7,
WAYPOINT,2843,4617.839,9560.353,3.54,2,
WAYPOINT,2844,3579.948,157.768,11.236,7,
WAYPOINT,2845,2094.39,8368.96,10.721,7,
WAYPOINT,2846,6547.883,6933.692,12.976,5,
WAYPOINT,2847,4254.342,4209.305,0.21,5,
WAYPOINT,2848,5769.87,5521.894,5.124,4,
WAYPOINT,2849,8685.25,6603.17,5.804,10,
WAYPOINT,2850,9792.299,9833.717,9.296,3,
WAYPOINT,2851,1158.632,8427.613,15.336,1,
WAYPOINT,2852,3820.888,5380.517,17.969,4,
WAYPOINT,2853,6754.638,929.373,19.048,3,
WAYPOINT,2854,4103.903,9419.05,7.708,6,
WAYPOINT,2855,5551.335,2969.04,0.311,2,
WAYPOINT,2856,4770.231,4828.986,11.221,3,
WAYPOINT,2857,9145.354,6674.562,10.147,6,
WAYPOINT,2858,4971.404,7433.683,18.127,2,
WAYPOINT,2859,4773.059,183.261,13.333,10,
WAYPOINT,2860,6945.949,6322.939,1.706,10,
WAYPOINT,2861,4441.245,5039.373,10.073,6,
WAYPOINT,2862,6248.401,9253.156,5.692,3,
WAYPOINT,2863,1073.551,1822.045,18.052,8,
WAYPOINT,2864,2805.053,1911.895,10.937,5,
WAYPOINT,2865,7088.263,136.932,11.318,8,
WAYPOINT,2866,5698.539,7593.367,9.352,5,
WAYPOINT,2867,6329.107,3599.598,5.989,10,
WAYPOINT,2868,5572.508,4073.239,8.055,10,
WAYPOINT,2869,7997.043,3334.19,9.064,3,
WAYPOINT,2870,6861.699,4984.929,17.284,8,
WAYPOINT,2871,7667.704,9447.522,6.243,2,
WAYPOINT,2872,5746.237,3012.213,1.151,9,
WAYPOINT,2873,67.3,2965.972,7.201,8,
WAYPOINT,2874,5843.998,1689.226,17.409,6,
WAYPOINT,2875,1460.558,7679.071,14.55,10,
WAYPOINT,2876,2158.404,525.45,17.07,1,
WAYPOINT,2877,1040.956,2307.194,9.487,4,
WAYPOINT,2878,2711.704,4107.344,11.959,7,
WAYPOINT,2879,6772.728,910.331,8.12,8,
WAYPOINT,2880,8579.284,7337.155,11.103,3,
WAYPOINT,2881,3372.755,2993.014,11.965,6,
WAYPOINT,2882,5722.994,1823.024,10.005,4,
WAYPOINT,2883,2350.608,7547.33,5.426,9,
WAYPOINT,2884,381.356,9853.508,1.91,3,
WAYPOINT,2885,8141.138,8141.679,9.329,10,
WAYPOINT,2886,4791.906,916.558,13.917,1,
WAYPOINT,2887,2506.631,5344.485,3.235,8,
WAYPOINT,2888,7045.33,7125.583,5.942,6,
WAYPOINT,2889,6917.027,2890.501,17.775,1,
WAYPOINT,2890,2459.798,5800.101,10.637,4,
WAYPOINT,2891,9555.38,9473.838,4.771,10,
WAYPOINT,2892,6909.492,5873.631,3.525,6,
WAYPOINT,2893,5776.824,14.564,1.752,4,
WAYPOINT,2894,3644.038,5990.278,16.148,7,
WAYPOINT,2895,6103.918,4107.668,4.985,10,
WAYPOINT,2896,6758.559,2247.262,3.734,1,
WAYPOINT,2897,6660.415,2392.601,17.036,2,
WAYPOINT,2898,1401.714,5672.931,0.68,7,
WAYPOINT,2899,518.925,265.085,12.465,9,
WAYPOINT,2900,8061.408,1427.728,14.825,10,
WAYPOINT,2901,109.608,7686.197,14.026,4,
WAYPOINT,2902,5390.033,6442.343,13.203,3,
WAYPOINT,2903,442.045,845.842,16.866,2,
WAYPOINT,2904,6604.455,6028.056,17.848,1,
WAYPOINT,2905,9585.254,9928.611,11.738,10,
WAYPOINT,2906,2845.774,4338.287,13.087,9,
WAYPOINT,2907,5307.096,626.565,11.667,5,
WAYPOINT,2908,2578.48,9664.548,10.221,4,
WAYPOINT,2909,5046.013,4533.755,4.169,6,
WAYPOINT,2910,209.03,1736.39,0.446,3,
WAYPOINT,2911,8152.175,6511.926,6.374,10,
WAYPOINT,2912,5576.204,2795.092,10.028,1,
WAYPOINT,2913,2871.864,9807.033,16.896,6,
WAYPOINT,2914,5310.62,5552.318,19.759,7,
WAYPOINT,2915,4282.645,9325.947,1.25,8,
WAYPOINT,2916,2403.574,16.721,3.866,9,
WAYPOINT,2917,784.614,2853.75,16.193,5,
WAYPOINT,2918,8139.268,3548.176,2.41,4,
WAYPOINT,2919,1132.419,7991.651,14.496,10,
WAYPOINT,2920,8253.186,9493.38,11.033,5,
WAYPOINT,2921,1980.751,2952.204,4.198,5,
WAYPOINT,2922,2588.262,8053.952,4.632,5,
WAYPOINT,2923,1277.878,1100.882,8.941,4,
WAYPOINT,2924,4621.26,7499.664,10.681,6,
WAYPOINT,2925,9685.85,4488.32,11.707,8,
WAYPOINT,2926,4502.386,9205.587,5.132,10,
WAYPOINT,2927,6192.244,2586.924,8.906,6,
WAYPOINT,2928,7977.801,7178.065,18.681,5,
WAYPOINT,2929,375.548,4496.189,13.84,1,
WAYPOINT,2930,4190.122,8684.93,19.104,3,
WAYPOINT,2931,6570.482,3288.725,10.713,3,
WAYPOINT,2932,9865.322,5142.529,6.983,6,
WAYPOINT,2933,8132.943,6531.968,9.043,3,
WAYPOINT,2934,4434.623,8646.93,17.44,1,
WAYPOINT,2935,521.144,1445.714,19.019,2,
WAYPOINT,2936,1677.741,6927.873,2.934,4,
WAYPOINT,2937,5202.485,3236.948,1.993,10,
WAYPOINT,2938,4131.91,2559.517,13.259,2,
WAYPOINT,2939,706.024,5905.53,11.281,4,
WAYPOINT,2940,2608.705,8505.987,7.55,4,
WAYPOINT,2941,3588.3,6300.609,8.143,5,
WAYPOINT,2942,8260.927,6639.279,4.866,8,
WAYPOINT,2943,1020.225,2868.594,10.065,4,
WAYPOINT,2944,6656.047,551.554,15.792,8,
WAYPOINT,2945,9379.889,6094.114,13.248,7,
WAYPOINT,2946,7893.404,9643.367,13.417,3,
WAYPOINT,2947,6241.442,2444.766,0.354,10,
WAYPOINT,2948,3327.457,5332.986,12.236,2,
WAYPOINT,2949,7414.591,2421.015,0.362,2,
WAYPOINT,2950,3597.219,1906.351,10.231,4,
WAYPOINT,2951,9082.984,9047.65,15.472,6,
WAYPOINT,2952,4733.36,8346.343,0.984,8,
WAYPOINT,2953,8313.216,6898.979,15.738,1,
WAYPOINT,2954,9793.562,1356.049,8.271,9,
WAYPOINT,2955,5917.99,4546.349,5.308,8,
WAYPOINT,2956,1989.831,6548.883,2.753,3,
WAYPOINT,2957,5584.229,4403.806,10.073,5,
WAYPOINT,2958,8195.98,9019.319,18.61,2,
WAYPOINT,2959,2435.605,3438.105,13.205,3,
WAYPOINT,2960,6668.622,253.614,9.329,1,
WAYPOINT,2961,504.232,8921.236,0.613,10,
WAYPOINT,2962,6837.715,9799.015,13.909,8,
WAYPOINT,2963,8968.857,5088.323,0.624,1,
WAYPOINT,2964,2013.413,4567.978,9.13,9,
WAYPOINT,2965,2216.494,446.332,1.629,2,
WAYPOINT,2966,5587.324,50.485,2.467,7,
WAYPOINT,2967,2875.406,7099.902,13.037,10,
WAYPOINT,2968,1156.13,1094.68,5.192,9,
WAYPOINT,2969,3029.84,9426.293,11.527,2,
WAYPOINT,2970,1908.348,6638.043,14.335,3,
WAYPOINT,2971,5520.989,9472.029,18.842,3,
WAYPOINT,2972,8016.396,8664.628,0.589,8,
WAYPOINT,2973,3676.269,9159.801,5.43,4,
WAYPOINT,2974,3373.088,7150.528,17.066,6,
WAYPOINT,2975,1772.629,1929.399,4.494,10,
WAYPOINT,2976,8071.947,2532.722,17.983,9,
WAYPOINT,2977,5121.797,7080.222,6.29,2,
WAYPOINT,2978,8713.849,2581.315,5.314,10,
WAYPOINT,2979,9305.407,7774.967,9.132,3,
WAYPOINT,2980,2459.787,4733.092,0.669,5,
WAYPOINT,2981,1940.281,2013.033,19.524,1,
WAYPOINT,2982,2881.172,8586.814,6.969,7,
WAYPOINT,2983,3741.427,5385.631,15.228,6,
WAYPOINT,2984,7448.12,9473.184,18.626,3,
WAYPOINT,2985,4536.253,3277.777,5.836,4,
WAYPOINT,2986,9643.519,9601.382,16.679,3,
WAYPOINT,2987,2398.423,5492.036,12.619,2,
WAYPOINT,2988,2103.344,9942.352,0.457,6,
WAYPOINT,2989,3452.533,2901.058,18.353,7,
WAYPOINT,2990,6476.822,9257.763,10.619,7,
WAYPOINT,2991,2671.092,8599.874,6.894,6,
WAYPOINT,2992,1915.234,1404.19,7.453,4,
WAYPOINT,2993,3536.233,2086.113,8.099,8,
WAYPOINT,2994,1576.758,1705.221,12.204,3,
WAYPOINT,2995,3447.647,771.682,0.644,2,
WAYPOINT,2996,5343.929,2602.476,14.786,5,
WAYPOINT,2997,915.202,4213.22,14.157,4,
WAYPOINT,2998,7602.435,4207.737,6.234,7,
WAYPOINT,2999,7834.622,1214.366,19.645,3,
WAYPOINT,3000,5619.144,5616.356,11.149,6,
WAYPOINT,3001,2005.484,554.749,17.978,1,
WAYPOINT,3002,5841.349,9185.576,9.928,10,
WAYPOINT,3003,6970.569,1096.426,1.955,3,
WAYPOINT,3004,279.756,6372.538,19.319,5,
WAYPOINT,3005,6683.257,5875.786,12.214,4,
WAYPOINT,3006,6785.196,7961.956,10.101,7,
WAYPOINT,3007,7103.444,599.891,16.514,7,
WAYPOINT,3008,9310.397,4393.611,19.468,4,
WAYPOINT,3009,2966.773,9553.71,17.53,1,
WAYPOINT,3010,6429.879,2327.584,9.396,5,
WAYPOINT,3011,4811.755,3702.692,6.666,2,
WAYPOINT,3012,369.78,140.689,0.471,1,
WAYPOINT,3013,7342.606,6708.09,18.054,10,
WAYPOINT,3014,195.155,3449.631,2.459,6,
WAYPOINT,3015,2040.242,8781.671,12.151,7,
WAYPOINT,3016,9628.896,2044.007,10.414,2,
WAYPOINT,3017,8294.986,2364.269,3.366,1,
WAYPOINT,3018,2212.47,6838.954,5.575,6,
WAYPOINT,3019,3249.651,619.344,6.118,9,
WAYPOINT,3020,2867.144,7178.763,18.549,5,
WAYPOINT,3021,2454.161,4360.951,10.102,2,
WAYPOINT,3022,1715.442,1990.353,14.821,10,
WAYPOINT,3023,5816.618,4999.21,8.015,9,
WAYPOINT,3024,9897.968,9173.603,13.725,3,
WAYPOINT,3025,834.275,1180.231,13.001,8,
WAYPOINT,3026,7987.177,9775.926,18.264,2,
WAYPOINT,3027,3640.002,9042.264,19.999,10,
WAYPOINT,3028,3852.706,1965.656,14.983,1,
WAYPOINT,3029,711.33,1969.545,1.969,6,
WAYPOINT,3030,2655.779,7302.602,7.728,6,
WAYPOINT,3031,7211.616,6736.958,10.935,6,
WAYPOINT,3032,9260.189,7882.098,2.977,6,
WAYPOINT,3033,8213.946,3733.056,5.96,8,
WAYPOINT,3034,6670.526,4428.307,1.442,4,
WAYPOINT,3035,9051.268,1761.712,16.605,6,
WAYPOINT,3036,2883.228,490.208,1.201,8,
WAYPOINT,3037,8628.355,5022.366,14.071,8,
WAYPOINT,3038,4373.565,8196.886,13.287,9,
WAYPOINT,3039,5796.806,3345.03,14.619,4,
WAYPOINT,3040,8859.683,3460.733,17.822,6,
WAYPOINT,3041,157.373,1526.613,6.169,1,
WAYPOINT,3042,8257.288,6245.658,9.67,3,
WAYPOINT,3043,5649.985,284.37,10.012,1,
WAYPOINT,3044,4737.298,1369.387,13.83,1,
WAYPOINT,3045,1757.304,9694.343,9.788,2,
WAYPOINT,3046,4705.013,1755.18,1.217,4,
WAYPOINT,3047,2721.253,4657.454,2.705,5,
WAYPOINT,3048,3223.695,1198.367,6.101,10,
WAYPOINT,3049,8592.388,1658.33,18.666,6,
WAYPOINT,3050,2325.115,835.91,2.207,7,
WAYPOINT,3051,715.615,6419.023,1.636,6,
WAYPOINT,3052,6363.865,2885.114,8.793,2,
WAYPOINT,3053,7685.922,2327.049,2.197,4,
WAYPOINT,3054,5611.769,4844.931,14.258,4,
WAYPOINT,3055,500.795,4931.351,15.703,5,
WAYPOINT,3056,8473.711,2984.289,14.672,6,
WAYPOINT,3057,8000.938,5219.034,4.513,10,
WAYPOINT,3058,6145.023,3155.903,3.065,5,
WAYPOINT,3059,5182.995,7683.876,19.225,10,
WAYPOINT,3060,3297.135,5487.332,3.402,8,
WAYPOINT,3061,5654.206,6386.654,15.392,7,
WAYPOINT,3062,8036.123,6170.216,0.99,4,
WAYPOINT,3063,1433.272,1523.547,9.422,10,
WAYPOINT,3064,4811.807,2429.006,19.912,7,
WAYPOINT,3065,3995.788,1363.565,11.293,1,
WAYPOINT,3066,1405.073,4916.184,2.815,1,
WAYPOINT,3067,6145.378,5326.584,7.47,10,
WAYPOINT,3068,5727.646,360.742,17.827,7,
WAYPOINT,3069,290.592,207.793,14.273,5,
WAYPOINT,3070,5352.304,9258.38,19.904,5,
WAYPOINT,3071,6228.508,4517.342,12.515,7,
