command,node_id,x,y,waste_volume,urgency,region,extra
NODE,1268,9838.063,1966.005,124,4,,
NODE,1269,5973.434,59.655,140,3,,
NODE,1270,1466.028,8415.095,20,5,,
NODE,1271,7388.803,5836.511,9,4,,
NODE,1272,3140.474,5578.226,67,2,,
NODE,1273,2548.581,8925.002,62,4,,
NODE,1274,7560.967,1420.041,9,3,,
NODE,1275,4617.588,6219.885,75,1,,
NODE,1276,5593.672,815.81,154,1,,
NODE,1277,2869.215,7406.862,84,3,,
NODE,1278,82.322,8414.933,142,1,,
NODE,1279,5972.734,5206.209,124,3,,
NODE,1280,9433.272,6773.032,62,1,,
NODE,1281,4782.416,6712.016,12,3,,
NODE,1282,8130.963,3207.266,200,1,,
NODE,1283,4523.017,9147.304,156,3,,
NODE,1284,620.6,2404.856,178,2,,
NODE,1285,2819.664,362.972,123,1,,
NODE,1286,8460.277,5680.904,68,1,,
NODE,1287,3223.002,3125.686,194,2,,
NODE,1288,9406.785,5063.836,135,1,,
NODE,1289,9105.517,8610.424,95,1,,
NODE,1290,6695.993,1268.645,77,5,,
NODE,1291,8133.822,1435.709,37,2,,
NODE,1292,4747.719,6491.471,89,4,,
NODE,1293,2064.609,6040.276,196,1,,
NODE,1294,6282.914,6698.377,55,2,,
NODE,1295,3338.56,5416.501,190,4,,
NODE,1296,5443.263,1383.268,10,5,,
NODE,1297,1405.612,9222.975,138,2,,
NODE,1298,7641.942,3287.115,112,2,,
NODE,1299,515.165,1756.747,193,1,,
NODE,1300,814.982,7504.445,162,1,,
NODE,1301,4323.613,6252.338,47,3,,
NODE,1302,7932.536,6104.608,191,2,,
NODE,1303,1103.079,5740.229,198,2,,
NODE,1304,2053.693,4229.915,135,2,,
NODE,1305,1725.577,7588.803,61,3,,
NODE,1306,4679.976,5990.995,127,3,,
NODE,1307,5600.07,3003.041,69,1,,
NODE,1308,6801.273,702.402,80,4,,
NODE,1309,2353.424,3558.314,188,1,,
NODE,1310,5952.238,1440.076,74,2,,
NODE,1311,3884.973,6895.867,107,3,,
NODE,1312,9432.111,8852.14,33,1,,
NODE,1313,395.29,5849.304,54,2,,
NODE,1314,464.011,4176.099,1,4,,
NODE,1315,3318.563,4572.831,197,5,,
NODE,1316,9423.947,3441.205,172,4,,
NODE,1317,6967.791,2758.607,133,1,,
NODE,1318,4451.284,4211.309,85,4,,
NODE,1319,2891.201,1706.27,100,4,,
NODE,1320,9710.502,8225.859,16,2,,
NODE,1321,2069.553,7754.719,100,4,,
NODE,1322,9.273,7101.059,64,3,,
NODE,1323,4009.435,1116.634,168,2,,
NODE,1324,6330.033,3278.984,71,4,,
NODE,1325,1484.12,7886.683,95,5,,
NODE,1326,9664.546,4957.232,61,3,,
NODE,1327,3237.959,5476.805,174,3,,
NODE,1328,217.944,6925.884,76,5,,
NODE,1329,6928.673,9393.283,3,4,,
NODE,1330,7308.742,7137.311,13,5,,
NODE,1331,3704.316,9276.625,9,3,,
NODE,1332,5062.348,1134.931,181,4,,
NODE,1333,2445.981,9102.416,64,3,,
NODE,1334,7430.489,2444.596,27,1,,
NODE,1335,4227.718,7788.312,18,5,,
NODE,1336,4547.025,115.075,60,1,,
NODE,1337,1796.209,1780.332,15,2,,
NODE,1338,7773.102,4937.94,152,4,,
NODE,1339,6958.744,6281.123,81,3,,
NODE,1340,7189.022,8282.763,124,2,,
NODE,1341,7542.951,5808.4,105,5,,
NODE,1342,6312.104,8729.121,115,3,,
NODE,1343,5619.321,9090.553,189,3,,
NODE,1344,2020.61,8930.435,172,1,,
NODE,1345,9652.69,6488.521,63,5,,
NODE,1346,6671.145,55.371,5,2,,
NODE,1347,439.862,8763.261,173,2,,
NODE,1348,2655.927,184.788,28,5,,
NODE,1349,2946.84,1618.797,156,1,,
NODE,1350,1648.04,5952.586,170,4,,
NODE,1351,9384.099,9897.02,76,4,,
NODE,1352,3061.062,8497.423,127,4,,
NODE,1353,9141.574,5811.957,123,3,,
NODE,1354,7593.461,7073.504,33,3,,
NODE,1355,6739.847,9123.212,193,1,,
NODE,1356,3153.096,8716.811,175,2,,
NODE,1357,7915.623,7048.401,42,3,,
NODE,1358,3662.992,4126.297,85,4,,
NODE,1359,6892.242,5168.483,105,1,,
NODE,1360,2337.035,6614.899,98,5,,
NODE,1361,5588.15,7887.018,19,3,,
NODE,1362,4740.263,9168.056,145,4,,
NODE,1363,6824.609,7268.328,9,5,,
NODE,1364,1239.803,3636.722,142,1,,
NODE,1365,7325.524,6256.454,193,1,,
NODE,1366,1261.019,2734.076,32,4,,
NODE,1367,6879.425,4748.033,122,2,,
NODE,1368,8278.974,987.361,161,4,,
NODE,1369,2405.437,6379.177,132,2,,
NODE,1370,739.644,1216.29,138,5,,
NODE,1371,559.283,1031.644,56,5,,
NODE,1372,6340.995,4710.231,58,2,,
NODE,1373,493.394,5227.583,169,2,,
NODE,1374,947.627,1276.246,154,3,,
NODE,1375,2814.635,2678.157,29,2,,
NODE,1376,7464.811,5191.498,26,3,,
NODE,1377,2609.758,3941.537,4,2,,
NODE,1378,9770.38,9533.031,55,1,,
NODE,1379,2227.15,2527.211,141,5,,
NODE,1380,174.766,7165.335,74,2,,
NODE,1381,8457.563,4856.915,61,2,,
NODE,1382,5346.851,3749.327,190,4,,
NODE,1383,3362.003,5468.802,176,1,,
NODE,1384,6097.062,2034.245,171,4,,
NODE,1385,5384.181,3037.886,59,5,,
NODE,1386,4600.668,1260.329,193,2,,
NODE,1387,8812.077,3535.099,188,3,,
NODE,1388,8629.923,9196.869,76,5,,
NODE,1389,8142.056,1392.907,159,5,,
NODE,1390,3417.204,4456.101,197,1,,
NODE,1391,9261.44,8625.437,181,1,,
NODE,1392,6376.999,2387.861,16,1,,
NODE,1393,1766.554,3567.694,24,5,,
NODE,1394,5843.854,7766.739,65,4,,
NODE,1395,1451.791,4964.841,37,2,,
NODE,1396,1579.167,7753.638,51,2,,
NODE,1397,5793.618,9478.616,17,3,,
NODE,1398,5482.069,5780.086,106,4,,
NODE,1399,7173.714,1537.952,120,2,,
NODE,1400,4539.612,5444.584,112,3,,
NODE,1401,649.018,8936.33,166,1,,
NODE,1402,7793.75,7749.683,178,2,,
NODE,1403,8228.992,1470.583,39,4,,
NODE,1404,2300.552,2745.289,38,5,,
NODE,1405,8923.058,3878.563,25,5,,
NODE,1406,3082.391,1684.309,20,4,,
NODE,1407,3678.339,9337.173,153,5,,
NODE,1408,5131.148,8087.856,69,5,,
NODE,1409,3939.826,3029.604,146,3,,
NODE,1410,4855.207,8316.571,199,4,,
NODE,1411,1871.889,5055.252,138,3,,
NODE,1412,4132.129,4846.189,10,3,,
NODE,1413,7014.843,3769.38,136,5,,
NODE,1414,7353.296,775.977,158,4,,
NODE,1415,5644.953,8316.68,86,5,,
NODE,1416,9002.006,6538.651,15,5,,
NODE,1417,8822.519,2730.321,147,3,,
NODE,1418,9919.287,7477.793,184,2,,
NODE,1419,265.242,9890.642,67,3,,
NODE,1420,2211.849,4538.697,98,1,,
NODE,1421,6558.354,4457.028,100,3,,
NODE,1422,2698.098,3069.363,1,4,,
NODE,1423,6675.247,7199.975,189,2,,
NODE,1424,7436.819,9098.154,26,5,,
NODE,1425,1532.881,9914.746,89,3,,
NODE,1426,7896.325,1703.153,26,5,,
NODE,1427,9517.488,7412.338,104,2,,
NODE,1428,7065.062,8861.796,176,1,,
NODE,1429,9099.572,5006.856,13,4,,
NODE,1430,778.792,318.67,63,4,,
NODE,1431,5850.863,8482.101,98,2,,
NODE,1432,261.628,799.166,26,1,,
NODE,1433,8026.911,9958.925,173,2,,
NODE,1434,9888.968,6071.339,155,1,,
NODE,1435,6578.387,7499.444,62,4,,
NODE,1436,2337.087,8307.528,29,3,,
NODE,1437,5610.303,3081.024,124,2,,
NODE,1438,8197.778,7004.702,160,2,,
NODE,1439,2056.928,8419.494,109,3,,
NODE,1440,2727.5,2605.688,31,1,,
NODE,1441,7137.4,7804.643,56,4,,
NODE,1442,5013.788,3354.437,122,4,,
NODE,1443,7634.264,106.105,161,2,,
NODE,1444,9926.798,3027.338,56,4,,
NODE,1445,3876.522,8847.786,107,5,,
NODE,1446,6981.944,326.526,105,5,,
NODE,1447,1280.423,7019.406,115,2,,
NODE,1448,8311.649,5125.8,164,2,,
NODE,1449,641.797,3988.047,60,3,,
NODE,1450,4387.512,7153.899,3,5,,
NODE,1451,4353.542,7389.011,31,5,,
NODE,1452,7034.916,9575.523,187,5,,
NODE,1453,8632.423,7337.827,11,2,,
NODE,1454,1221.854,2147.953,191,2,,
NODE,1455,4618.473,3135.408,9,4,,
NODE,1456,9259.97,7792.569,160,5,,
NODE,1457,9184.619,381.763,89,4,,
NODE,1458,7150.752,1062.192,171,1,,
NODE,1459,2531.656,9443.936,170,3,,
NODE,1460,4757.32,3284.315,4,2,,
NODE,1461,4429.044,6739.052,194,3,,
NODE,1462,394.554,1870.57,14,1,,
NODE,1463,2061.677,9987.474,198,1,,
NODE,1464,2728.876,8214.3,27,3,,
NODE,1465,1467.047,3987.182,90,1,,
NODE,1466,7277.562,4283.209,173,5,,
NODE,1467,1022.983,4396.959,74,1,,
NODE,1468,3477.622,177.412,34,5,,
NODE,1469,1530.54,981.337,105,5,,
NODE,1470,4747.655,4943.055,43,3,,
NODE,1471,4822.712,1736.168,102,4,,
NODE,1472,1305.097,5893.485,72,4,,
NODE,1473,8440.152,5400.625,111,2,,
NODE,1474,8615.156,481.967,7,1,,
NODE,1475,8979.223,4978.86,4,5,,
NODE,1476,3713.959,9099.72,189,3,,
NODE,1477,8733.292,7352.034,184,3,,
NODE,1478,5495.772,5061.055,137,5,,
NODE,1479,5516.475,8016.463,42,1,,
NODE,1480,4035.147,9664.829,79,5,,
NODE,1481,1720.376,7123.142,186,3,,
NODE,1482,7887.486,2362.627,107,1,,
NODE,1483,8584.643,6031.774,29,5,,
NODE,1484,9493.8,5184.469,154,3,,
NODE,1485,9765.651,1309.097,20,3,,
NODE,1486,5328.927,3026.379,44,1,,
NODE,1487,2975.394,4607.335,101,3,,
NODE,1488,4711.139,3107.659,87,3,,
NODE,1489,5468.233,9319.479,27,3,,
NODE,1490,6780.054,8418.882,161,1,,
NODE,1491,8021.837,1460.652,186,2,,
NODE,1492,9154.662,4893.21,13,5,,
NODE,1493,9450.274,6377.764,101,4,,
NODE,1494,2703.777,3396.241,18,3,,
NODE,1495,2530.928,5278.379,157,2,,
NODE,1496,8844.731,5663.766,126,1,,
NODE,1497,5085.126,7356.918,16,1,,
NODE,1498,9744.96,9149.053,155,3,,
NODE,1499,8502.187,4015.513,101,2,,
NODE,1500,1238.156,8572.878,75,5,,
NODE,1501,7481.944,4736.789,190,3,,
NODE,1502,9993.997,3875.944,8,3,,
NODE,1503,8050.13,3128.744,80,1,,
NODE,1504,6993.297,8400.958,3,5,,
NODE,1505,1144.255,5848.052,21,3,,
NODE,1506,6381.044,3479.036,51,4,,
NODE,1507,1662.996,2366.655,6,3,,
NODE,1508,7170.251,951.742,1,1,,
NODE,1509,2917.408,4212.141,181,3,,
NODE,1510,497.995,1605.71,44,5,,
NODE,1511,8985.36,6562.743,92,2,,
NODE,1512,5273.484,3025.376,126,3,,
NODE,1513,3366.827,5563.612,58,2,,
NODE,1514,933.52,8978.384,101,4,,
NODE,1515,3094.728,1796.638,30,5,,
NODE,1516,7864.678,2733.858,188,1,,
NODE,1517,1067.43,3178.982,154,3,,
NODE,1518,9411.606,6402.835,66,5,,
NODE,1519,2346.986,7511.588,144,2,,
NODE,1520,34.417,9387.147,50,1,,
NODE,1521,5404.486,2529.669,62,5,,
NODE,1522,7714.298,2211.748,143,2,,
NODE,1523,9570.353,8717.887,56,2,,
NODE,1524,9362.813,6105.336,121,5,,
NODE,1525,8539.572,1632.825,48,3,,
NODE,1526,7820.242,5839.9,116,1,,
NODE,1527,2636.457,8477.246,154,2,,
NODE,1528,6851.945,2861.166,28,5,,
NODE,1529,6278.468,7113.702,170,5,,
NODE,1530,416.139,1148.303,182,4,,
NODE,1531,9239.809,2506.894,49,3,,
NODE,1532,6063.565,1133.295,137,4,,
NODE,1533,666.331,4296.266,195,4,,
NODE,1534,5312.001,9583.524,124,4,,
NODE,1535,8751.573,577.828,50,5,,
NODE,1536,7254.906,3250.557,132,1,,
NODE,1537,9476.371,6062.22,163,1,,
NODE,1538,8310.256,9789.414,68,3,,
NODE,1539,2837.95,3195.228,142,1,,
NODE,1540,9614.774,588.642,26,5,,
NODE,1541,9302.753,8359.814,28,3,,
NODE,1542,5042.576,756.914,186,5,,
NODE,1543,9015.303,2478.996,119,1,,
NODE,1544,9356.461,8302.782,200,1,,
NODE,1545,7456.107,7634.892,135,3,,
NODE,1546,2655.122,6040.894,135,5,,
NODE,1547,2647.319,7505.938,141,4,,
NODE,1548,9064.813,5449.928,184,5,,
NODE,1549,8792.688,7991.198,154,2,,
NODE,1550,4830.907,9777.737,74,3,,
NODE,1551,507.078,8583.444,28,5,,
NODE,1552,2570.8,6361.679,139,4,,
NODE,1553,7858.334,5447.1,174,4,,
NODE,1554,8762.945,9811.619,33,3,,
NODE,1555,6133.205,1844.145,55,5,,
NODE,1556,9109.904,6928.717,173,4,,
NODE,1557,7112.403,7772.127,185,1,,
NODE,1558,5518.94,3556.266,63,3,,
NODE,1559,5963.207,6947.244,186,2,,
NODE,1560,5977.395,3647.702,150,4,,
NODE,1561,3092.239,936.958,138,4,,
NODE,1562,8877.465,5476.957,170,1,,
NODE,1563,6221.05,6514.575,67,1,,
NODE,1564,1892.481,1426.323,14,3,,
NODE,1565,6932.426,9011.045,113,3,,
NODE,1566,6918.039,6093.325,186,3,,
NODE,1567,5603.81,6433.328,195,3,,
NODE,1568,5307.54,8012.237,122,1,,
NODE,1569,4545.566,6759.299,14,1,,
NODE,1570,4713.405,486.173,151,1,,
NODE,1571,9900.795,9281.248,126,4,,
NODE,1572,907.97,3541.052,196,4,,
NODE,1573,5365.349,1216.639,169,3,,
NODE,1574,5195.863,2239.094,1,5,,
NODE,1575,5548.51,9023.441,94,1,,
NODE,1576,6492.375,1448.099,137,5,,
NODE,1577,7058.075,552.885,88,5,,
NODE,1578,8656.411,5255.677,107,1,,
NODE,1579,8882.164,2903.356,5,5,,
NODE,1580,6875.282,9667.208,157,1,,
NODE,1581,2684.724,2341.57,20,5,,
NODE,1582,5888.287,5063.9,102,2,,
NODE,1583,741.554,2147.474,73,4,,
NODE,1584,4302.178,9403.97,100,3,,
NODE,1585,7748.772,896.791,40,4,,
NODE,1586,7130.543,3615.922,148,2,,
NODE,1587,5951.557,1635.375,47,3,,
NODE,1588,532.439,6477.952,113,2,,
NODE,1589,8894.795,9179.491,195,3,,
NODE,1590,7185.162,7797.028,33,1,,
NODE,1591,8812.991,8216.784,87,1,,
NODE,1592,521.314,4777.343,163,2,,
NODE,1593,7433.394,2947.741,162,1,,
NODE,1594,1723.369,5012.145,98,3,,
NODE,1595,5964.657,7399.445,79,3,,
NODE,1596,3870.736,8297.369,51,2,,
NODE,1597,1744.149,6085.349,121,3,,
NODE,1598,8802.146,9409.237,173,4,,
NODE,1599,832.707,7681.626,106,2,,
NODE,1600,2113.171,6053.503,72,4,,
NODE,1601,476.852,1969.529,56,4,,
NODE,1602,7998.115,2153.972,54,2,,
NODE,1603,5997.116,7254.0,94,5,,
NODE,1604,6053.338,5948.193,71,1,,
NODE,1605,3393.712,2745.498,52,2,,
NODE,1606,3227.108,176.636,198,1,,
NODE,1607,4515.645,145.428,78,3,,
NODE,1608,7444.765,8877.309,145,1,,
NODE,1609,6166.547,3675.206,117,3,,
NODE,1610,9654.404,6078.876,100,2,,
NODE,1611,4269.097,7548.381,53,3,,
NODE,1612,7610.126,8461.31,150,2,,
NODE,1613,3045.174,1862.392,180,4,,
NODE,1614,558.166,9267.881,101,1,,
NODE,1615,4031.289,2352.662,48,1,,
NODE,1616,7945.93,4985.465,66,5,,
NODE,1617,6074.669,1988.612,134,4,,
NODE,1618,8912.854,5910.778,29,1,,
NODE,1619,4720.836,2182.053,63,2,,
NODE,1620,8388.79,263.422,137,4,,
NODE,1621,2041.941,1197.498,185,3,,
NODE,1622,9416.467,4510.414,83,5,,
NODE,1623,3569.601,4065.475,176,2,,
NODE,1624,127.252,1456.532,47,4,,
NODE,1625,8019.561,5628.333,3,2,,
NODE,1626,8401.438,4556.306,104,5,,
NODE,1627,1732.279,2713.686,38,4,,
NODE,1628,539.505,6286.531,47,4,,
NODE,1629,7198.24,8003.397,144,5,,
NODE,1630,7239.668,9569.156,178,5,,
NODE,1631,26.329,7433.942,109,2,,
NODE,1632,673.286,3829.508,56,1,,
NODE,1633,5951.412,5025.667,121,2,,
NODE,1634,5436.014,6818.391,145,2,,
NODE,1635,2829.869,2327.816,177,2,,
NODE,1636,9130.131,2199.216,43,5,,
NODE,1637,4551.932,7875.937,47,1,,
NODE,1638,2683.287,9882.46,80,5,,
NODE,1639,7139.897,2520.952,16,4,,
NODE,1640,8052.402,6696.924,139,5,,
NODE,1641,5402.671,5749.534,133,2,,
NODE,1642,1367.448,8264.325,40,2,,
NODE,1643,9483.885,9002.341,147,3,,
NODE,1644,3914.388,9428.533,89,4,,
NODE,1645,499.555,6499.64,138,2,,
NODE,1646,1033.18,5190.264,134,1,,
NODE,1647,4559.213,2002.047,54,5,,
NODE,1648,9925.72,9254.667,193,4,,
NODE,1649,9940.456,6900.504,130,5,,
NODE,1650,3430.158,2568.144,26,2,,
NODE,1651,9969.876,3459.63,87,3,,
NODE,1652,9386.285,5558.97,117,5,,
NODE,1653,208.518,5476.069,28,5,,
NODE,1654,2421.75,4936.119,62,1,,
NODE,1655,2801.177,9898.6,70,4,,
NODE,1656,3589.391,5679.429,192,2,,
NODE,1657,9157.711,5179.769,87,3,,
NODE,1658,8057.477,361.303,174,1,,
NODE,1659,1000.484,1960.651,7,3,,
NODE,1660,6711.714,6948.338,4,5,,
NODE,1661,7480.198,9335.661,19,2,,
NODE,1662,4141.954,6390.489,150,1,,
NODE,1663,723.415,8386.405,47,3,,
NODE,1664,551.421,427.72,4,4,,
NODE,1665,110.671,6089.461,61,1,,
NODE,1666,4883.406,1975.36,2,4,,
NODE,1667,7704.916,753.953,42,3,,
NODE,1668,9618.757,1432.305,35,5,,
NODE,1669,5672.565,4132.916,67,3,,
NODE,1670,3314.616,1766.492,86,1,,
NODE,1671,6375.77,6719.529,54,1,,
NODE,1672,7369.13,9351.729,151,5,,
NODE,1673,6078.788,360.994,15,4,,
NODE,1674,4898.048,3592.021,172,3,,
NODE,1675,6081.87,9614.535,33,2,,
NODE,1676,113.226,1395.345,129,1,,
NODE,1677,4655.566,8462.117,91,5,,
NODE,1678,2888.152,6525.861,200,4,,
NODE,1679,9252.448,5905.029,36,2,,
NODE,1680,9041.823,3474.183,80,1,,
NODE,1681,7297.619,9877.81,115,3,,
NODE,1682,2977.227,4602.589,144,2,,
NODE,1683,108.896,5105.126,35,3,,
NODE,1684,1437.061,5248.581,158,2,,
NODE,1685,6452.271,50.136,60,1,,
NODE,1686,5190.695,1781.707,190,3,,
NODE,1687,4817.06,4126.829,81,2,,
NODE,1688,3009.738,4501.431,54,5,,
NODE,1689,5388.635,6749.792,113,4,,
NODE,1690,7689.129,490.77,60,3,,
NODE,1691,4580.394,9628.903,22,2,,
NODE,1692,9767.562,4681.944,165,1,,
NODE,1693,9162.255,1205.902,3,4,,
NODE,1694,1232.177,14.833,92,3,,
NODE,1695,1448.762,9848.862,161,2,,
NODE,1696,2521.77,8256.667,82,3,,
NODE,1697,1712.328,2984.277,72,3,,
NODE,1698,8869.606,6610.986,48,4,,
NODE,1699,8113.431,330.469,177,4,,
NODE,1700,9408.573,2249.142,48,5,,
NODE,1701,2404.233,2015.389,39,3,,
NODE,1702,2311.974,7210.108,56,1,,
NODE,1703,5933.051,2810.275,137,2,,
NODE,1704,6230.288,7852.119,69,2,,
NODE,1705,197.174,6660.919,128,2,,
NODE,1706,8743.438,5918.532,92,2,,
NODE,1707,8038.342,7477.754,58,2,,
NODE,1708,2532.695,3281.786,63,5,,
NODE,1709,1121.14,900.878,86,3,,
NODE,1710,3747.431,8431.042,132,3,,
NODE,1711,3189.911,6331.358,197,1,,
NODE,1712,976.491,7091.779,88,2,,
NODE,1713,1354.37,2966.131,108,5,,
NODE,1714,8764.283,8637.291,178,3,,
NODE,1715,3588.074,557.062,186,1,,
NODE,1716,8115.961,6266.967,6,2,,
NODE,1717,1434.835,2166.623,150,1,,
NODE,1718,7539.161,8163.915,105,2,,
NODE,1719,2057.356,6077.287,67,5,,
NODE,1720,1221.251,5227.141,71,5,,
NODE,1721,8285.628,2680.542,165,3,,
NODE,1722,66.069,464.238,68,3,,
NODE,1723,1843.104,2936.962,58,4,,
NODE,1724,9485.915,7793.005,113,4,,
NODE,1725,6333.657,3236.189,35,2,,
NODE,1726,2656.281,2627.341,105,3,,
NODE,1727,2768.438,4519.542,86,3,,
NODE,1728,4853.993,6610.673,156,3,,
NODE,1729,7130.613,4247.567,33,4,,
NODE,1730,2440.696,9006.489,75,1,,
NODE,1731,7608.638,4183.46,38,1,,
NODE,1732,5884.154,6686.24,18,2,,
NODE,1733,9596.342,4061.286,30,2,,
NODE,1734,4702.138,5738.958,55,2,,
NODE,1735,755.745,8405.102,33,4,,
NODE,1736,9602.475,4763.184,199,1,,
NODE,1737,2618.958,7377.64,81,2,,
NODE,1738,8191.391,9134.067,72,1,,
NODE,1739,5030.291,4552.161,190,3,,
NODE,1740,529.069,1618.735,38,1,,
NODE,1741,9476.496,3391.125,174,2,,
NODE,1742,1616.146,7321.16,143,2,,
NODE,1743,6170.771,6513.234,31,3,,
NODE,1744,6157.248,7268.102,91,5,,
NODE,1745,1999.236,4409.169,19,4,,
NODE,1746,271.779,4246.875,137,2,,
NODE,1747,4657.074,856.389,189,2,,
NODE,1748,994.215,8565.246,41,1,,
NODE,1749,6038.409,2473.062,100,4,,
NODE,1750,5497.278,9225.987,120,5,,
NODE,1751,7655.88,4095.89,128,5,,
NODE,1752,6055.736,8695.054,41,1,,
NODE,1753,2251.841,9864.343,192,4,,
NODE,1754,7349.064,2642.254,111,2,,
NODE,1755,7087.966,1768.247,116,1,,
NODE,1756,4575.63,9477.735,177,2,,
NODE,1757,7738.463,9421.589,61,2,,
NODE,1758,4120.645,5170.738,77,4,,
NODE,1759,232.171,546.278,195,4,,
NODE,1760,1166.96,5994.985,199,3,,
NODE,1761,2334.814,6390.098,118,1,,
NODE,1762,6892.189,7351.756,98,3,,
NODE,1763,1661.418,5422.555,142,5,,
NODE,1764,3172.521,4792.451,179,3,,
NODE,1765,4216.408,1432.932,41,4,,
NODE,1766,8056.025,3402.761,93,3,,
NODE,1767,9296.856,3058.202,147,4,,
NODE,1768,6919.254,2484.227,167,5,,
NODE,1769,7433.518,8728.975,133,3,,
NODE,1770,4690.564,9373.426,55,4,,
NODE,1771,9740.516,2019.643,130,2,,
NODE,1772,9574.276,9064.865,159,5,,
NODE,1773,5335.574,9683.199,20,3,,
NODE,1774,2399.657,2891.702,96,3,,
NODE,1775,2238.243,8622.065,20,1,,
NODE,1776,6074.44,3408.386,185,2,,
NODE,1777,5265.049,5542.558,52,2,,
NODE,1778,9090.795,777.951,159,2,,
NODE,1779,118.664,4205.724,86,5,,
NODE,1780,8179.77,4456.462,25,4,,
NODE,1781,6721.94,1721.999,155,2,,
NODE,1782,6991.533,458.047,127,5,,
NODE,1783,359.262,3957.034,38,4,,
NODE,1784,8502.85,6104.26,66,1,,
NODE,1785,3311.021,311.464,72,1,,
NODE,1786,3457.078,4450.654,112,3,,
NODE,1787,1911.657,6329.994,94,1,,
NODE,1788,6439.264,1397.896,8,5,,
NODE,1789,7286.291,3113.69,106,3,,
NODE,1790,2128.492,9405.243,24,5,,
NODE,1791,6903.984,8828.124,66,4,,
NODE,1792,1402.864,9647.887,79,2,,
NODE,1793,2546.139,5506.367,172,4,,
NODE,1794,2067.332,8257.876,57,2,,
NODE,1795,1302.068,2540.867,37,1,,
NODE,1796,5191.98,4185.02,116,2,,
NODE,1797,8289.744,9184.184,86,1,,
NODE,1798,2377.133,2285.72,122,3,,
NODE,1799,8601.472,1023.897,135,5,,
NODE,1800,1083.223,8322.495,127,1,,
NODE,1801,1586.731,2639.246,130,5,,
NODE,1802,6169.427,5077.724,114,3,,
NODE,1803,9506.651,9538.747,105,2,,
NODE,1804,3930.239,4921.071,170,2,,
NODE,1805,8121.397,1727.197,67,2,,
NODE,1806,7715.958,2550.327,6,5,,
NODE,1807,8525.149,915.463,42,4,,
NODE,1808,9768.837,3926.79,20,4,,
NODE,1809,2021.757,5951.644,67,1,,
NODE,1810,5951.224,5479.078,187,4,,
NODE,1811,5137.157,1694.672,13,2,,
NODE,1812,3554.341,4975.535,140,4,,
NODE,1813,899.523,6252.132,17,3,,
NODE,1814,8732.767,1806.438,166,5,,
NODE,1815,1661.925,157.938,43,5,,
NODE,1816,6433.901,7908.989,82,4,,
NODE,1817,8291.038,9373.84,142,4,,
NODE,1818,4562.009,1795.686,114,5,,
NODE,1819,3038.077,3791.19,72,5,,
NODE,1820,5568.3,9270.796,34,5,,
NODE,1821,4120.88,8213.131,86,3,,
NODE,1822,7551.885,2499.529,39,5,,
NODE,1823,49.267,110.659,68,1,,
NODE,1824,9815.09,5798.949,154,1,,
NODE,1825,5627.367,4442.31,11,2,,
NODE,1826,8606.916,4042.474,107,2,,
NODE,1827,7849.548,1290.434,90,5,,
NODE,1828,6130.547,5367.027,56,1,,
NODE,1829,9835.751,8845.958,101,5,,
NODE,1830,333.276,3185.339,120,5,,
NODE,1831,1005.346,8460.105,109,4,,
NODE,1832,4309.241,2540.954,179,4,,
NODE,1833,3910.746,3272.614,145,2,,
NODE,1834,153.849,7092.803,63,5,,
NODE,1835,3612.407,6691.803,64,2,,
NODE,1836,3516.166,2720.077,3,2,,
NODE,1837,4519.347,2193.582,34,1,,
NODE,1838,7852.594,4225.522,26,2,,
NODE,1839,7267.578,460.715,192,4,,
NODE,1840,1149.656,9411.864,159,5,,
NODE,1841,9756.174,7672.891,150,5,,
NODE,1842,3011.309,7401.15,90,3,,
NODE,1843,1033.805,9653.851,190,1,,
NODE,1844,8896.256,318.924,39,3,,
NODE,1845,2383.846,397.724,32,2,,
NODE,1846,7361.307,4669.874,89,4,,
NODE,1847,6368.0,665.041,141,5,,
NODE,1848,1407.644,2011.713,22,4,,
NODE,1849,6812.696,7021.975,18,1,,
NODE,1850,2440.435,3010.762,122,1,,
NODE,1851,3802.237,1276.695,100,3,,
NODE,1852,7824.974,8437.211,57,4,,
NODE,1853,2107.618,3184.452,79,3,,
NODE,1854,6626.707,7032.708,48,4,,
NODE,1855,454.677,5929.318,153,4,,
NODE,1856,3998.134,2457.55,129,5,,
NODE,1857,8507.389,1089.403,119,1,,
NODE,1858,5244.15,9991.817,136,3,,
NODE,1859,6574.602,8344.086,120,2,,
NODE,1860,7113.67,855.087,158,3,,
NODE,1861,7879.316,8267.671,100,2,,
NODE,1862,4796.898,8539.559,57,5,,
NODE,1863,5864.75,7943.534,148,1,,
NODE,1864,5398.743,1515.425,35,5,,
NODE,1865,4811.542,4098.183,52,2,,
NODE,1866,125.624,8250.278,103,4,,
NODE,1867,3952.713,2658.059,47,4,,
NODE,1868,8871.42,6101.782,174,5,,
NODE,1869,284.48,1080.608,179,5,,
NODE,1870,2651.34,2550.395,11,3,,
NODE,1871,1578.985,2392.203,172,1,,
NODE,1872,7183.528,9197.018,14,5,,
NODE,1873,4578.101,668.463,104,4,,
NODE,1874,2880.114,4898.598,18,3,,
NODE,1875,5276.586,9634.601,57,1,,
NODE,1876,1921.411,3215.309,128,4,,
NODE,1877,3898.79,953.934,196,4,,
NODE,1878,912.024,4448.356,124,4,,
NODE,1879,9053.218,9199.737,89,5,,
