record_id,parking_lot_id,spot_id,vehicle_id,entry_time_min,exit_time_min,duration_min,fee
5202,142,306,1424,973,1492,519,484.45
5203,52,461,9732,642,788,146,132.85
5204,43,422,9443,1330,1415,85,78.9
5205,93,399,779,349,404,55,52.32
5206,50,461,438,1434,1945,511,423.14
5207,77,377,5302,82,483,401,224.84
5208,14,255,7121,1274,1625,351,320.61
5209,115,210,4401,1301,1651,350,301.73
5210,94,141,1592,137,470,333,281.3
5211,113,285,4211,452,576,124,48.42
5212,43,464,7686,407,968,561,330.27
5213,56,374,9237,1211,1548,337,291.1
5214,14,308,2294,572,626,54,26.26
5215,46,325,835,857,1199,342,334.15
5216,70,352,5590,116,464,348,138.09
5217,73,315,7163,22,200,178,105.37
5218,52,432,3708,925,1045,120,67.04
5219,81,225,9323,829,1031,202,164.69
5220,145,51,5513,419,723,304,164.52
5221,58,253,8296,426,964,538,339.62
5222,20,181,1447,48,395,347,286.91
5223,57,147,1485,121,605,484,343.17
5224,143,3,8896,1136,1728,592,581.32
5225,103,438,6007,1101,1195,94,65.39
5226,124,62,2648,169,398,229,141.46
5227,7,242,5186,1052,1586,534,456.29
5228,113,219,6843,1242,1828,586,356.8
5229,2,371,6777,482,818,336,318.25
5230,43,90,3606,931,1197,266,130.17
5231,88,266,5430,742,896,154,95.82
5232,128,177,3997,771,811,40,25.2
5233,5,363,5458,1056,1551,495,215.34
5234,71,24,5691,152,328,176,170.48
5235,26,249,6009,469,968,499,248.89
5236,71,341,6241,1122,1560,438,359.51
5237,89,494,1305,508,667,159,141.42
5238,76,140,3389,1089,1186,97,91.23
5239,19,422,9657,1378,1446,68,33.3
5240,122,208,3583,490,527,37,34.44
5241,55,234,4014,621,907,286,236.85
5242,35,349,651,1072,1145,73,50.96
5243,124,250,8567,1405,1906,501,479.74
5244,144,184,9187,907,1299,392,250.19
5245,60,296,4982,613,969,356,263.71
5246,132,244,115,291,557,266,101.56
5247,86,346,2061,1301,1363,62,31.21
5248,23,263,6112,659,775,116,49.82
5249,22,279,6052,812,920,108,79.13
5250,43,210,5426,1214,1388,174,73.85
5251,32,152,6733,781,1356,575,327.64
5252,81,100,1640,302,387,85,62.79
5253,124,493,4755,232,637,405,225.56
5254,81,383,3657,295,428,133,67.42
5255,67,349,7176,76,107,31,24.28
5256,13,159,7244,701,988,287,232.13
5257,34,450,8922,1218,1786,568,306.92
5258,100,422,8816,895,992,97,33.89
5259,99,264,8048,1225,1247,22,16.46
5260,60,417,2561,446,548,102,75.18
5261,49,426,4301,1412,1965,553,262.16
5262,7,333,1659,480,747,267,130.0
5263,89,169,3419,1199,1644,445,196.09
5264,29,475,4049,1298,1820,522,374.47
5265,93,107,5095,720,898,178,168.72
5266,32,64,564,499,843,344,179.62
5267,52,33,9473,1253,1617,364,213.94
5268,50,493,8245,885,1116,231,114.64
5269,133,361,9959,753,869,116,63.19
5270,95,465,3393,1433,1615,182,180.94
5271,69,357,6711,1434,1903,469,404.16
5272,107,178,1213,119,718,599,270.36
5273,144,233,1421,6,87,81,47.87
5274,37,28,9511,919,1045,126,95.33
5275,119,259,4190,388,677,289,218.42
5276,1,40,933,1419,1690,271,132.02
5277,15,162,5854,1333,1674,341,204.81
5278,12,116,9472,376,625,249,240.91
5279,27,321,9842,512,940,428,399.73
5280,91,463,1451,1334,1530,196,85.37
5281,37,220,3165,1233,1302,69,56.88
5282,1,468,5643,1220,1767,547,437.34
5283,108,9,3400,951,1114,163,135.07
5284,143,150,1346,975,1277,302,197.04
5285,56,295,2518,85,342,257,190.03
5286,79,431,5204,1422,1719,297,284.82
5287,11,198,3608,1012,1193,181,65.49
5288,91,247,5810,832,1232,400,142.99
5289,70,395,4578,843,947,104,97.81
5290,126,246,7445,1004,1182,178,89.11
5291,21,152,8035,57,434,377,352.63
5292,56,245,4392,247,641,394,341.51
5293,7,482,8949,16,493,477,403.57
5294,53,287,7634,1059,1468,409,193.81
5295,30,460,9591,343,877,534,411.95
5296,37,38,8203,299,872,573,261.74
5297,67,153,1317,533,895,362,238.81
5298,7,472,7185,517,715,198,145.29
5299,26,448,612,127,569,442,436.84
5300,61,270,9630,1338,1505,167,66.15
5301,28,268,2433,95,281,186,81.01
5302,40,152,5221,657,682,25,19.45
5303,110,378,8227,414,438,24,10.25
5304,80,336,395,1013,1431,418,163.61
5305,71,344,268,607,755,148,144.07
5306,95,111,5299,409,975,566,254.27
5307,95,107,5822,855,1162,307,145.04
5308,69,313,2718,1125,1430,305,302.44
5309,105,402,9351,992,1364,372,247.96
5310,16,490,5004,563,1073,510,437.35
5311,141,413,6131,1421,1504,83,63.19
5312,75,155,8847,533,548,15,9.55
5313,136,236,5905,77,360,283,122.39
5314,93,479,5724,1413,1717,304,199.48
5315,56,406,6841,1299,1519,220,208.23
5316,142,34,7923,421,543,122,40.89
5317,73,166,5481,127,580,453,289.17
5318,58,372,7465,571,730,159,61.84
5319,35,436,9333,858,1035,177,133.97
5320,19,50,1496,813,882,69,49.56
5321,60,174,5011,233,825,592,363.94
5322,48,34,4879,62,248,186,178.93
5323,24,176,183,887,1423,536,220.41
5324,41,457,600,1312,1363,51,21.19
5325,141,292,1176,1077,1159,82,29.89
5326,19,415,3587,294,365,71,41.25
5327,79,34,5098,1352,1453,101,58.94
5328,23,47,5650,200,330,130,111.49
5329,129,234,5366,9,585,576,531.01
5330,144,190,3931,849,1429,580,428.27
5331,111,262,1326,521,994,473,306.56
5332,89,464,2719,528,726,198,130.14
5333,78,356,7251,168,292,124,80.14
5334,13,166,2295,1312,1364,52,49.61
5335,120,124,4777,775,1373,598,416.82
5336,33,121,1856,199,571,372,165.75
5337,96,43,5091,606,665,59,51.15
5338,43,362,6113,156,432,276,213.81
5339,55,143,2213,336,700,364,253.43
5340,50,178,6018,1196,1777,581,347.68
5341,25,471,1860,772,1056,284,228.09
5342,41,352,606,631,1203,572,390.25
5343,18,211,9216,466,569,103,76.37
5344,27,213,355,1111,1561,450,382.18
5345,111,13,9924,763,1121,358,285.45
5346,63,114,2655,610,942,332,322.79
5347,75,13,966,1232,1657,425,174.87
5348,95,406,8694,707,919,212,104.14
5349,125,112,9522,116,407,291,111.19
5350,75,494,6323,842,1011,169,81.69
5351,20,54,9354,837,920,83,74.18
5352,52,232,1097,909,1044,135,89.83
5353,82,425,5535,421,877,456,170.32
5354,13,38,7203,295,635,340,328.96
5355,110,169,7103,1323,1373,50,49.25
5356,29,147,5657,700,765,65,40.19
5357,48,294,6024,554,911,357,346.18
5358,71,315,2546,368,506,138,74.49
5359,134,393,9134,686,1212,526,408.85
5360,148,257,2641,93,421,328,111.82
5361,69,270,6042,284,857,573,525.68
5362,85,160,4620,1276,1637,361,125.69
5363,29,177,322,839,943,104,60.18
5364,120,415,7318,503,636,133,104.94
5365,132,431,9566,1387,1834,447,244.78
5366,87,323,2926,846,934,88,60.45
5367,79,375,9061,107,367,260,250.44
5368,114,297,9514,1248,1676,428,421.52
5369,42,137,6225,616,821,205,107.5
5370,117,204,9711,628,942,314,158.72
5371,131,329,7269,480,977,497,356.18
5372,69,189,6350,774,965,191,176.77
5373,22,462,1497,396,559,163,138.56
5374,53,232,9918,1241,1330,89,50.93
5375,63,42,4296,52,348,296,151.78
5376,133,254,1475,940,1469,529,387.02
5377,43,213,3581,1132,1558,426,419.96
5378,65,427,9002,1074,1232,158,54.29
5379,121,387,3452,659,703,44,27.96
5380,61,258,8799,351,674,323,218.13
5381,33,198,2585,986,1236,250,103.09
5382,46,278,3877,544,1098,554,494.93
5383,26,323,2113,116,149,33,29.67
5384,139,223,7898,124,240,116,67.37
5385,61,483,3968,294,378,84,67.64
5386,4,7,6375,1052,1429,377,128.64
5387,18,407,1197,375,596,221,162.07
5388,142,53,7203,52,293,241,89.1
5389,81,279,9999,482,754,272,173.59
5390,77,499,9658,586,972,386,237.3
5391,32,338,7548,385,611,226,124.79
5392,16,417,2609,1427,1557,130,78.14
5393,58,461,9805,875,947,72,53.53
5394,135,383,7907,84,650,566,548.72
5395,147,137,5457,1162,1461,299,250.9
5396,22,497,7329,1045,1261,216,74.52
5397,110,273,8625,585,1147,562,474.37
5398,59,419,1580,916,1124,208,87.0
5399,22,178,739,220,666,446,304.32
5400,61,2,8493,10,310,300,243.32
5401,87,409,6587,1154,1522,368,337.03
5402,133,278,3301,909,1395,486,484.15
5403,8,495,3751,1084,1170,86,40.94
5404,113,146,9637,731,1280,549,440.83
5405,144,194,2135,160,629,469,419.2
5406,13,204,1876,113,193,80,57.0
5407,70,492,3188,634,1017,383,207.77
5408,13,91,9904,947,1083,136,121.54
5409,107,298,6241,731,1331,600,222.1
5410,82,308,7204,800,817,17,14.02
5411,145,311,6900,375,717,342,119.07
5412,140,142,7173,997,1075,78,41.36
5413,28,272,6396,1348,1899,551,475.93
5414,11,173,6884,205,453,248,238.25
5415,91,196,4207,1380,1778,398,238.38
5416,110,462,278,484,924,440,365.49
5417,46,60,6573,1033,1561,528,424.56
5418,117,237,8029,250,736,486,419.18
5419,44,129,7531,857,1130,273,116.4
5420,50,225,3615,668,876,208,128.94
5421,89,473,7430,61,437,376,210.88
5422,127,347,9945,155,331,176,135.15
5423,143,496,684,591,760,169,115.99
5424,118,21,6230,1232,1605,373,134.9
5425,43,91,3686,515,784,269,195.61
5426,72,464,2673,1283,1476,193,158.67
5427,113,280,986,1430,1855,425,418.57
5428,149,170,209,862,1054,192,108.47
5429,33,103,8788,64,508,444,419.28
5430,4,29,3220,1332,1913,581,491.21
5431,119,448,8204,515,575,60,35.16
5432,53,155,261,98,429,331,115.07
5433,56,390,7058,456,892,436,416.11
5434,6,386,9510,1273,1395,122,54.15
5435,66,3,3583,293,364,71,47.97
5436,20,291,6572,234,405,171,84.61
5437,43,46,4084,827,1382,555,269.22
5438,19,236,5293,1229,1675,446,352.24
5439,6,347,5474,306,534,228,211.85
5440,23,198,6156,1144,1636,492,444.32
5441,16,183,5272,879,1428,549,319.0
5442,20,72,8674,1429,1739,310,195.75
5443,8,160,8567,414,563,149,61.82
5444,98,261,4873,46,307,261,145.85
5445,85,306,5426,974,1251,277,140.13
5446,107,141,1049,567,708,141,86.95
5447,135,456,521,1258,1295,37,15.35
5448,64,96,4299,601,911,310,128.84
5449,89,111,6576,935,1160,225,148.64
5450,52,12,7256,1317,1691,374,243.34
5451,81,181,3628,911,1187,276,223.48
5452,48,51,2444,605,829,224,129.6
5453,139,266,2960,1076,1594,518,396.01
5454,29,171,8892,1435,2015,580,468.08
5455,30,404,1621,1145,1666,521,280.5
5456,87,316,9483,600,942,342,231.29
5457,32,221,1608,1077,1223,146,63.66
5458,59,454,5773,276,372,96,85.16
5459,149,262,4058,924,1042,118,97.98
5460,139,185,6195,559,683,124,108.42
5461,71,490,3133,699,1174,475,215.0
5462,116,167,5408,1315,1345,30,20.55
5463,64,274,9114,654,800,146,73.02
5464,131,22,1563,238,628,390,201.76
5465,20,156,484,331,715,384,143.45
5466,48,422,6057,391,965,574,387.26
5467,17,93,4421,339,533,194,71.59
5468,86,7,2209,690,1199,509,487.23
5469,46,407,2238,1074,1389,315,255.08
5470,68,160,16,829,1426,597,264.0
5471,2,130,4421,265,453,188,102.7
5472,78,469,4665,1430,1973,543,333.58
5473,39,349,4116,656,937,281,144.51
5474,99,55,1450,616,752,136,134.11
5475,95,341,3494,161,508,347,277.26
5476,35,56,6915,644,796,152,63.54
5477,122,495,7234,530,566,36,29.05
5478,125,381,9193,132,556,424,415.67
5479,114,347,3964,490,754,264,204.62
5480,73,371,9160,471,726,255,173.25
5481,63,213,7036,513,806,293,166.93
5482,118,105,7454,665,960,295,181.66
5483,38,231,8737,216,690,474,308.78
5484,144,256,8731,361,911,550,444.94
5485,61,464,1276,1331,1523,192,190.14
5486,127,431,6671,856,909,53,52.64
5487,71,401,6458,1,298,297,235.29
5488,1,308,7830,831,886,55,51.13
5489,120,474,4504,85,673,588,545.96
5490,128,91,4656,833,1293,460,417.95
5491,89,80,851,16,321,305,161.98
5492,33,203,5107,766,1357,591,261.47
5493,74,76,3369,967,1153,186,146.52
5494,119,158,4932,416,826,410,249.74
5495,8,23,6447,727,823,96,79.13
5496,70,495,2371,782,915,133,83.48
5497,16,446,840,1205,1748,543,211.66
5498,5,297,3428,326,657,331,127.3
5499,141,492,2649,149,705,556,503.5
5500,40,224,7910,1092,1468,376,175.8
5501,59,461,1124,1112,1154,42,26.52
5502,78,484,187,923,1142,219,147.57
5503,120,492,5025,1160,1238,78,61.12
5504,28,234,2955,707,735,28,26.34
5505,95,101,7673,1111,1644,533,192.64
5506,129,413,4286,783,818,35,26.56
5507,30,358,5432,539,710,171,132.67
5508,114,456,6395,1404,1647,243,164.79
5509,116,81,5195,393,888,495,444.69
5510,93,335,1869,485,630,145,63.3
5511,64,496,7370,1357,1617,260,97.41
5512,107,121,6242,713,1311,598,416.8
5513,7,248,2859,817,1212,395,347.3
5514,78,478,4025,207,295,88,47.86
5515,103,349,5020,85,156,71,35.77
5516,92,5,85,1351,1547,196,136.1
5517,73,264,8222,454,552,98,67.29
5518,98,65,8784,1248,1728,480,167.61
5519,140,357,9304,652,992,340,242.64
5520,141,97,6374,270,497,227,117.96
5521,39,197,3271,20,152,132,61.08
5522,58,8,4213,1375,1826,451,350.67
5523,99,163,8128,828,1229,401,166.43
5524,73,397,934,1117,1575,458,247.12
5525,44,435,323,1122,1170,48,25.74
5526,62,126,8298,684,747,63,53.25
5527,145,291,9824,568,828,260,254.09
5528,50,144,3486,1385,1707,322,178.7
5529,3,46,6012,5,163,158,60.26
5530,9,76,2023,1432,1805,373,360.23
5531,63,337,1998,651,676,25,13.11
5532,141,233,2459,1241,1709,468,232.89
5533,117,214,3306,847,1301,454,305.61
5534,21,270,1327,1183,1457,274,159.4
5535,136,147,5019,298,402,104,94.56
5536,6,217,4906,772,1178,406,205.44
5537,1,143,9043,766,1235,469,169.92
5538,107,425,5532,1115,1685,570,213.22
5539,22,445,4691,1200,1753,553,407.08
5540,26,335,6764,280,459,179,156.44
5541,112,67,4999,1273,1782,509,348.76
5542,60,464,6640,1028,1401,373,365.93
5543,24,440,6872,213,593,380,290.1
5544,96,33,6469,933,1117,184,139.34
5545,18,355,8506,338,897,559,369.08
5546,51,467,5617,1380,1590,210,75.83
5547,14,408,1275,623,1098,475,363.67
5548,2,173,4098,851,1416,565,529.65
5549,7,213,6269,765,1014,249,189.26
5550,93,163,3037,1257,1769,512,374.61
5551,119,77,2914,951,1033,82,61.64
5552,39,241,4927,253,850,597,596.79
5553,81,94,9022,196,663,467,226.61
5554,28,243,9615,1131,1479,348,153.04
5555,89,263,8397,1156,1521,365,326.12
5556,44,329,863,246,373,127,98.46
5557,64,317,2522,1271,1501,230,90.82
5558,130,434,6377,491,969,478,212.12
5559,118,475,8268,1324,1549,225,123.8
5560,59,113,2866,1161,1385,224,90.06
5561,137,426,7471,1059,1187,128,101.58
5562,7,111,5444,1163,1578,415,258.28
5563,85,24,4707,1079,1435,356,188.34
5564,40,227,5371,1129,1207,78,48.26
5565,98,203,9857,991,1140,149,107.7
5566,106,261,5139,235,535,300,263.09
5567,99,415,8901,1245,1664,419,279.03
5568,50,27,7834,794,1133,339,159.57
5569,43,293,2049,722,983,261,117.22
5570,37,478,4274,740,902,162,116.17
5571,109,84,9470,1287,1720,433,349.13
5572,69,236,2608,286,309,23,17.14
5573,8,380,3160,740,803,63,32.49
5574,24,326,3054,905,1286,381,189.27
5575,109,379,3288,759,1028,269,197.89
5576,26,138,1384,765,1295,530,409.13
5577,140,280,3994,842,1193,351,211.49
5578,132,484,7256,5,408,403,232.28
5579,37,256,3479,139,667,528,284.29
5580,14,76,1806,19,349,330,178.03
5581,145,382,6531,471,622,151,126.26
5582,75,248,1045,495,888,393,180.93
5583,13,148,8436,526,1024,498,383.33
5584,7,207,8811,435,554,119,72.51
5585,58,497,1091,929,1073,144,121.48
5586,25,355,6193,962,1054,92,43.82
5587,106,224,7337,122,253,131,111.54
5588,37,397,8118,11,98,87,83.74
5589,99,3,7733,584,1142,558,290.49
5590,50,2,9726,879,1089,210,71.38
5591,141,409,8018,809,1168,359,188.15
5592,94,52,1830,1000,1301,301,231.93
5593,115,205,6891,163,578,415,285.41
5594,32,250,983,217,800,583,533.3
5595,133,319,8475,1082,1355,273,114.72
5596,98,115,4430,1030,1520,490,452.41
5597,128,35,1044,623,924,301,257.05
5598,103,71,2577,587,884,297,240.59
5599,10,383,1916,881,1309,428,251.66
5600,21,361,2049,994,1301,307,276.47
5601,29,25,8293,641,661,20,13.54
5602,86,345,1060,1193,1562,369,270.73
5603,140,316,805,1062,1087,25,17.45
5604,58,436,5601,517,826,309,200.99
5605,109,125,40,57,354,297,131.58
5606,133,322,3338,1239,1659,420,228.67
5607,93,160,3777,1123,1665,542,195.26
5608,122,341,8124,254,432,178,71.66
5609,2,470,5070,469,599,130,80.66
5610,85,147,8837,573,1136,563,309.08
5611,40,336,9099,765,872,107,47.61
5612,50,360,2783,714,1186,472,158.12
5613,28,399,1206,666,832,166,101.58
5614,143,238,1809,1055,1114,59,52.57
5615,38,394,8863,252,528,276,194.95
5616,116,251,4768,867,953,86,39.86
5617,25,234,3290,427,572,145,117.25
5618,34,83,6630,647,1150,503,452.51
5619,66,16,4162,220,487,267,125.16
5620,88,265,5750,666,1031,365,129.63
5621,106,116,2131,400,767,367,210.74
5622,82,440,8359,297,856,559,423.67
5623,1,98,9471,378,776,398,171.52
5624,86,115,9047,1193,1705,512,412.47
5625,24,453,5432,1072,1566,494,322.66
5626,90,113,9239,395,621,226,128.05
5627,140,176,4971,890,977,87,86.17
5628,73,78,6003,459,596,137,86.1
5629,148,258,588,10,314,304,282.56
5630,136,381,800,398,620,222,132.14
5631,38,108,798,920,1287,367,210.1
5632,55,482,1958,595,905,310,198.02
5633,86,141,7573,1232,1678,446,280.77
5634,24,339,2002,208,422,214,108.61
5635,140,347,8216,1201,1595,394,326.88
5636,6,125,2570,493,987,494,442.55
5637,61,261,919,75,385,310,243.29
5638,51,108,3985,684,1001,317,233.22
5639,19,273,8633,1359,1901,542,405.41
5640,55,129,6864,1323,1471,148,135.66
5641,5,181,207,1280,1403,123,88.74
5642,95,474,9854,513,623,110,53.14
5643,17,184,2301,1296,1846,550,332.98
5644,105,433,4852,1275,1337,62,33.82
5645,99,110,4179,1108,1203,95,90.58
5646,89,42,6569,79,383,304,154.11
5647,137,268,4430,617,704,87,32.69
5648,133,334,5420,1388,1777,389,374.66
5649,67,232,2369,857,1028,171,158.9
5650,111,191,851,251,354,103,68.8
5651,109,470,8735,1184,1439,255,125.9
5652,112,442,7584,1311,1878,567,249.26
5653,40,140,2923,1413,2011,598,474.0
5654,103,243,2416,287,426,139,72.73
5655,93,433,8106,119,325,206,92.36
5656,38,104,6485,716,1273,557,250.89
5657,80,208,458,1066,1380,314,195.66
5658,100,178,6311,72,263,191,81.48
5659,119,491,7062,540,1120,580,491.36
5660,74,449,8147,751,958,207,70.16
5661,24,324,5542,175,371,196,71.75
5662,128,370,8043,1149,1672,523,372.13
5663,130,461,5218,796,832,36,14.8
5664,108,352,857,315,363,48,17.58
5665,78,222,4629,1006,1506,500,419.41
5666,74,24,6561,731,1329,598,408.45
5667,25,338,7865,1161,1736,575,317.08
5668,90,277,8346,205,465,260,152.12
5669,125,470,5261,505,1057,552,546.06
5670,102,284,685,474,942,468,200.29
5671,50,48,2665,702,852,150,68.07
5672,65,453,4951,271,533,262,94.8
5673,79,395,6753,1228,1399,171,90.44
5674,19,317,8382,117,711,594,255.88
5675,17,277,4290,522,633,111,55.2
5676,84,458,648,963,992,29,27.61
5677,31,113,8486,239,793,554,549.76
5678,23,406,9021,131,178,47,27.47
5679,148,416,1438,1117,1686,569,392.45
5680,74,16,7007,579,1080,501,268.82
5681,40,368,5239,92,457,365,304.21
5682,105,432,5769,1103,1335,232,208.22
5683,124,178,8844,1222,1428,206,114.78
5684,56,78,6553,137,599,462,337.89
5685,83,257,1617,1104,1220,116,58.13
5686,128,396,7856,1284,1593,309,132.05
5687,49,175,796,787,970,183,74.23
5688,37,115,1467,639,889,250,112.14
5689,49,197,5625,761,1169,408,350.15
5690,132,443,1774,1051,1365,314,293.36
5691,22,188,5846,275,301,26,16.55
5692,143,323,3360,1293,1673,380,297.16
5693,119,36,2955,128,178,50,18.04
5694,74,204,5761,611,1196,585,532.17
5695,45,289,193,75,254,179,64.1
5696,140,248,5184,234,778,544,187.17
5697,97,488,9101,416,442,26,11.26
5698,147,441,5088,1123,1661,538,249.34
5699,26,164,3328,1286,1848,562,333.97
5700,92,454,3093,1358,1526,168,114.8
5701,113,10,4856,855,1151,296,274.96
5702,3,302,2785,1288,1858,570,344.2
5703,7,273,2106,413,574,161,109.53
5704,62,95,553,493,779,286,174.44
5705,118,207,730,1366,1593,227,200.46
5706,12,363,2456,246,412,166,165.54
5707,41,455,6259,1122,1435,313,105.5
5708,106,370,5455,139,186,47,37.22
5709,28,329,997,36,506,470,226.7
5710,39,110,7473,1336,1473,137,114.24
5711,6,135,9768,1177,1224,47,24.55
5712,137,269,8822,967,1320,353,229.99
5713,77,469,2665,391,619,228,113.69
5714,5,346,7415,1114,1395,281,212.21
5715,120,428,2692,1347,1902,555,246.05
5716,48,342,8518,971,1066,95,45.44
5717,138,16,874,81,286,205,88.88
5718,148,210,2619,1351,1497,146,109.98
5719,104,67,5315,1191,1432,241,135.65
5720,36,16,8593,437,678,241,229.27
5721,147,251,956,245,507,262,103.93
5722,114,25,7057,840,1388,548,237.89
5723,115,198,1351,633,1124,491,321.35
5724,59,125,8107,184,497,313,104.85
5725,52,435,2683,91,514,423,325.91
5726,42,449,3274,1327,1531,204,111.93
5727,75,84,5942,258,292,34,21.82
5728,25,298,1019,932,1502,570,382.74
5729,51,115,7700,1163,1627,464,445.0
5730,93,437,3190,1087,1259,172,133.53
5731,34,16,6722,961,1295,334,152.41
5732,75,21,198,939,1336,397,192.95
5733,43,24,1325,1395,1444,49,26.56
5734,144,277,1417,763,1014,251,110.84
5735,18,213,5142,1112,1436,324,187.65
5736,93,319,4708,452,871,419,271.29
5737,67,91,8467,316,618,302,131.34
5738,44,171,2829,259,300,41,13.67
5739,38,1,6538,802,1356,554,376.81
5740,67,52,795,310,605,295,119.33
5741,130,317,2719,1006,1130,124,85.32
5742,125,460,9804,866,1410,544,438.39
5743,126,38,2932,85,591,506,314.49
5744,118,446,5771,270,632,362,234.98
5745,89,371,9709,1245,1645,400,299.99
5746,100,484,5114,558,1040,482,447.14
5747,14,157,352,154,381,227,106.23
5748,22,245,7626,231,370,139,125.04
5749,88,114,7582,1192,1530,338,323.86
5750,60,17,6036,803,896,93,76.69
5751,24,497,5017,1432,1655,223,190.44
5752,71,461,9191,538,1038,500,391.56
5753,99,31,1028,147,164,17,8.79
5754,140,23,6153,600,960,360,153.82
5755,65,153,9563,421,747,326,234.27
5756,59,376,6183,148,678,530,210.54
5757,93,433,9441,1088,1382,294,99.64
5758,73,420,937,816,1182,366,358.52
5759,106,20,2501,839,1140,301,207.71
5760,88,3,5116,284,368,84,54.59
5761,44,68,2986,1261,1363,102,57.15
5762,122,210,3633,1213,1710,497,224.1
5763,26,43,7972,588,875,287,271.66
5764,49,77,3689,1255,1422,167,152.72
5765,130,474,7350,1375,1624,249,132.32
5766,106,150,5394,749,905,156,120.73
5767,58,379,4487,1335,1913,578,560.39
5768,111,218,3023,251,557,306,102.01
5769,77,175,1121,1138,1395,257,112.64
5770,10,421,6406,1364,1851,487,450.48
5771,20,423,7184,1217,1787,570,230.2
5772,42,55,8275,248,782,534,200.65
5773,97,372,9738,208,508,300,233.96
5774,127,460,5878,1367,1590,223,134.16
5775,22,181,9153,1020,1266,246,119.91
5776,136,306,1490,260,718,458,159.81
5777,81,449,5474,315,905,590,418.83
5778,97,109,7861,1283,1474,191,108.15
5779,47,206,7962,345,541,196,179.89
5780,16,497,9316,1389,1548,159,120.31
5781,66,209,9104,1308,1674,366,194.18
5782,90,111,3381,784,1187,403,223.52
5783,148,362,486,302,850,548,317.73
5784,11,126,491,752,1307,555,529.55
5785,29,207,4950,1181,1421,240,120.68
5786,101,25,3541,723,1202,479,332.44
5787,90,353,3288,670,790,120,82.6
5788,92,208,6298,936,1451,515,498.04
5789,42,217,4936,257,710,453,314.75
5790,99,375,2227,842,991,149,84.68
5791,8,299,461,1242,1840,598,539.16
5792,136,287,6488,116,492,376,127.84
5793,113,70,3523,1414,1960,546,527.18
5794,10,280,8214,1401,1614,213,122.17
5795,100,351,1638,1142,1655,513,290.52
5796,107,10,7953,849,1346,497,299.76
5797,150,88,597,370,643,273,256.91
5798,145,137,1451,1054,1446,392,322.89
5799,35,412,2839,265,788,523,393.39
5800,64,383,6959,1429,1976,547,270.56
5801,101,90,8244,1346,1873,527,410.5
5802,47,344,6890,777,1274,497,303.73
5803,99,432,8661,284,767,483,204.14
5804,20,499,3278,8,396,388,336.61
5805,15,48,5765,1152,1612,460,295.91
5806,54,297,1016,1061,1480,419,285.96
5807,66,450,9609,1385,1868,483,265.13
5808,61,116,8355,694,721,27,11.32
5809,1,20,3907,68,405,337,229.78
5810,125,262,1740,1119,1693,574,547.9
5811,66,336,3125,125,622,497,279.76
5812,40,236,5093,51,632,581,534.67
5813,103,354,7583,246,465,219,206.66
5814,40,67,2255,1043,1534,491,415.41
5815,122,216,3673,989,1170,181,89.12
5816,64,167,1761,16,569,553,194.39
5817,82,247,2517,304,709,405,143.04
5818,73,203,56,625,973,348,279.82
5819,59,195,8981,544,1025,481,470.7
5820,48,463,540,807,858,51,19.28
5821,73,45,7990,1070,1263,193,155.58
5822,42,233,6721,387,596,209,106.54
5823,54,434,7540,612,1126,514,231.89
5824,109,18,7896,72,345,273,149.0
5825,19,408,5184,1349,1603,254,118.88
5826,61,134,7708,470,936,466,213.19
5827,134,189,736,1012,1439,427,221.53
5828,29,488,7041,586,797,211,116.06
5829,68,255,7970,218,767,549,490.78
5830,64,384,1307,1289,1748,459,348.05
5831,120,397,1315,1017,1259,242,147.17
5832,66,218,2775,1359,1378,19,17.56
5833,41,212,5186,1038,1357,319,201.89
5834,25,155,6555,1342,1438,96,79.54
5835,52,73,5815,751,902,151,81.87
5836,33,159,2781,853,1186,333,229.96
5837,123,195,8687,832,1276,444,393.54
5838,103,8,5864,1285,1794,509,323.87
5839,130,28,3657,322,814,492,450.9
5840,136,268,5046,1179,1742,563,455.26
5841,30,409,8165,216,767,551,250.49
5842,103,311,8758,141,231,90,35.13
5843,46,382,9186,829,1144,315,210.93
5844,146,93,798,1094,1409,315,133.66
5845,100,277,3601,457,1036,579,230.32
5846,78,261,9703,180,382,202,132.34
5847,18,182,5856,41,165,124,116.54
5848,33,285,8853,422,464,42,40.21
5849,96,29,8499,1400,1512,112,84.11
5850,139,423,5340,838,1309,471,180.06
5851,70,334,5184,160,634,474,455.48
5852,65,88,3141,890,1458,568,467.91
5853,45,133,1233,428,967,539,223.18
5854,14,474,3601,835,1032,197,85.07
5855,119,374,5935,588,1071,483,162.71
5856,130,491,8737,656,1046,390,377.05
5857,137,18,8022,280,314,34,31.37
5858,101,52,8703,905,1416,511,377.72
5859,2,161,3160,119,136,17,10.79
5860,144,118,9894,966,1448,482,236.22
5861,105,38,4600,1407,1848,441,314.26
5862,45,245,2006,1297,1505,208,150.45
5863,138,324,284,165,651,486,376.31
5864,146,88,5982,501,772,271,199.16
5865,108,140,4294,694,936,242,239.07
5866,71,296,8540,1406,1495,89,85.52
5867,24,474,6623,1400,1505,105,73.81
5868,110,464,4663,295,687,392,169.43
5869,128,337,94,444,892,448,165.51
5870,117,498,4346,58,423,365,295.01
5871,124,424,4660,95,173,78,46.51
5872,4,256,9541,420,471,51,22.11
5873,3,1,129,861,1062,201,91.55
5874,7,310,9038,1266,1398,132,57.6
