record_id,asset_id,sensor_temp_c,sensor_vibration,usage_hours,last_service_days_ago,fault_code,risk_score
4310,649,61.2,1.42,2128.1,88,0,0.19859307458143075
4311,965,50.8,0.49,1569.0,284,0,0.346527397260274
4312,1117,46.9,3.65,4016.5,273,1,0.5824539573820395
4313,917,48.7,2.56,1195.4,189,0,0.2763471841704718
4314,416,88.3,2.2,3214.5,192,0,0.4133702435312024
4315,289,95.0,3.1,578.6,146,0,0.32214444444444446
4316,1085,59.1,3.38,1140.0,340,0,0.46583561643835614
4317,1381,63.8,2.27,911.0,133,0,0.19007229832572295
4318,1995,112.1,4.43,3471.8,225,3,0.7386905631659056
4319,1959,117.9,2.07,1435.2,210,2,0.48673637747336373
4320,1860,113.4,1.0,4518.8,201,0,0.6201616438356164
4321,1674,86.2,3.3,2439.5,232,3,0.4685110350076103
4322,1074,52.6,3.28,4689.0,359,2,0.6736872146118721
4323,1268,70.3,0.82,935.4,175,0,0.21178401826484017
4324,1079,48.7,2.9,3117.0,335,0,0.5391027397260274
4325,1631,83.5,3.64,2468.2,153,1,0.4056260273972603
4326,1191,55.9,3.71,4246.3,34,0,0.38095578386605783
4327,79,107.7,1.25,1489.1,342,1,0.5489454337899544
4328,408,57.3,0.52,4120.0,305,0,0.5074277016742771
4329,375,43.6,3.0,4380.5,81,0,0.38400038051750385
4330,110,42.8,2.06,2859.2,209,0,0.3537120243531202
4331,1414,91.3,4.64,1587.8,149,0,0.46306194824961944
4332,1347,89.7,3.25,1796.0,219,0,0.437
4333,1933,92.2,3.4,4274.2,72,2,0.46432009132420093
4334,261,63.0,1.01,4570.2,114,0,0.35800958904109587
4335,1029,79.3,4.48,949.1,153,0,0.35778713850837146
4336,899,53.3,2.11,2261.8,289,0,0.3969158295281583
4337,1413,51.4,0.91,3294.0,280,0,0.4387077625570776
4338,15,96.6,3.79,1958.8,133,0,0.44183896499238956
4339,1552,89.2,1.9,2308.8,302,0,0.4551768645357687
4340,220,93.9,3.25,1844.8,301,0,0.537930289193303
4341,1620,79.5,0.85,839.0,342,0,0.3589398782343988
4342,1879,67.6,4.17,977.6,243,2,0.42089558599695587
4343,1702,90.1,2.43,3331.5,208,3,0.45981544901065446
4344,1724,66.4,1.12,3756.4,290,0,0.4735290715372907
4345,754,51.7,1.12,3830.0,318,0,0.5031887366818873
4346,39,48.4,2.27,3876.2,240,0,0.4525225266362252
4347,260,72.7,3.66,3320.4,164,0,0.4449050228310502
4348,736,104.0,1.15,3049.0,85,0,0.38034779299847793
4349,1360,40.7,2.01,4521.5,182,0,0.4180711567732116
4350,1707,107.6,1.56,1689.0,149,0,0.3832397260273972
4351,775,77.5,3.42,2123.4,144,0,0.3441401826484018
4352,1399,86.7,2.64,1804.9,122,0,0.29157663622526636
4353,1359,111.9,4.55,1573.1,362,3,0.7652102739726029
4354,1020,81.0,3.03,2006.6,187,0,0.35647625570776253
4355,1181,46.6,4.49,3735.0,304,1,0.6511255707762557
4356,1566,53.2,3.77,1136.9,188,0,0.35285060882800606
4357,53,92.4,4.03,104.4,57,0,0.26207701674277023
4358,559,107.6,1.96,1876.9,248,0,0.4840895738203957
4359,1415,75.8,4.31,994.7,240,1,0.42843919330289193
4360,1967,98.6,1.76,4556.9,119,0,0.4651702435312024
4361,1322,85.6,1.99,2299.1,110,0,0.25929550989345507
4362,1125,47.0,2.6,2564.5,173,0,0.34046308980213086
4363,1527,70.7,0.22,3047.5,315,0,0.4569767884322679
4364,1274,69.5,3.02,1404.3,5,0,0.15058287671232876
4365,124,71.1,2.01,4353.8,123,0,0.35487321156773216
4366,1863,44.7,4.26,2509.5,306,0,0.5695353881278539
4367,1771,98.2,0.11,150.2,24,0,0.13137336377473366
4368,1460,116.2,2.52,1877.3,170,1,0.4953233637747337
4369,690,71.6,0.88,467.4,61,0,0.0816744292237443
4370,28,87.4,0.11,2529.7,22,0,0.20174132420091326
4371,1444,58.2,3.84,1692.5,343,1,0.5299364535768646
4372,1950,78.9,4.22,3681.8,103,1,0.44660837138508375
4373,1831,109.2,4.51,677.3,339,0,0.6767723744292238
4374,1365,104.8,2.69,1476.1,296,2,0.5361029680365297
4375,1646,76.1,3.51,4333.3,94,3,0.4272503044140031
4376,172,84.0,1.44,2483.3,348,1,0.47799155251141556
4377,813,83.1,0.91,3657.3,76,0,0.2898119482496195
4378,493,54.8,0.61,2939.7,272,0,0.4117184931506849
4379,757,104.3,0.21,1310.6,38,0,0.24251430745814306
4380,1817,108.3,1.97,1903.4,110,0,0.36342328767123283
4381,783,91.8,4.6,3221.0,70,0,0.4817602739726026
4382,1344,89.2,3.13,2619.9,123,0,0.38432321156773214
4383,249,49.6,3.82,85.5,361,3,0.455763698630137
4384,537,95.7,0.4,3286.6,87,0,0.3492631659056316
4385,14,108.8,2.46,2666.4,322,0,0.6328639269406393
4386,1874,108.0,1.15,70.4,326,0,0.4571835616438356
4387,1347,97.5,4.61,4963.0,212,2,0.7405517503805176
4388,1261,56.8,1.88,3816.7,37,0,0.24582884322678844
4389,1182,70.1,0.28,4376.2,41,0,0.28056514459665144
4390,941,45.2,3.15,3880.1,345,1,0.6072962709284627
4391,496,41.1,0.11,4675.3,48,0,0.30357450532724506
4392,1918,72.7,1.41,33.3,78,0,0.07308287671232877
4393,346,41.1,2.18,3917.4,219,0,0.4296333333333333
4394,398,109.4,1.05,2654.5,207,1,0.49984665144596657
4395,1442,75.4,3.88,4819.6,109,0,0.4926322678843227
4396,787,100.5,0.76,2121.8,134,0,0.354141095890411
4397,896,55.1,2.1,2952.1,85,0,0.2482977929984779
4398,1147,49.5,0.29,121.0,196,0,0.18571765601217657
4399,1741,97.5,0.2,2896.5,309,3,0.5403306697108067
4400,444,54.8,2.25,1437.0,57,0,0.14855479452054796
4401,327,105.9,2.33,3638.1,150,3,0.5049918569254186
4402,144,51.6,1.85,94.0,347,0,0.322117199391172
4403,615,58.7,2.6,4875.7,130,0,0.4295936834094369
4404,1574,41.8,2.79,3032.4,320,0,0.5133707762557077
4405,444,54.0,3.09,3973.3,344,0,0.6075608066971081
4406,940,87.7,0.36,69.4,345,0,0.36170182648401833
4407,19,79.9,2.63,2975.7,173,0,0.3653075342465753
4408,411,75.5,1.94,180.4,69,0,0.0730359208523592
4409,549,101.8,4.41,2911.6,262,3,0.6828027397260273
4410,517,40.6,2.86,345.3,261,0,0.3148728310502283
4411,1114,43.7,0.46,4772.8,45,0,0.30625144596651444
4412,546,117.3,1.29,1414.1,88,0,0.3661486301369863
4413,1523,92.6,3.25,2207.5,163,2,0.4248306697108067
4414,102,74.1,1.89,1544.3,210,0,0.27757526636225266
4415,521,53.7,3.9,4373.9,38,1,0.40436430745814306
4416,1390,84.8,3.14,4289.7,262,2,0.5802527397260274
4417,1042,59.4,0.37,2347.0,304,1,0.40801445966514455
4418,1079,115.8,1.74,3318.1,258,1,0.6188442161339421
4419,261,117.0,0.47,380.1,130,0,0.3453936834094368
4420,1949,110.7,3.44,2773.0,11,2,0.43065677321156776
4421,1637,54.4,4.82,3067.8,197,0,0.5383420091324201
4422,1642,45.5,4.41,53.8,318,3,0.45406651445966517
4423,723,54.8,3.87,3831.7,275,1,0.5886804414003044
4424,557,58.5,0.99,160.2,300,0,0.282872602739726
4425,1214,68.6,2.18,1010.3,186,0,0.23799079147640792
4426,1152,85.6,4.2,3618.0,170,3,0.5340289193302893
4427,1975,95.5,2.35,4846.1,330,2,0.6800420852359209
4428,46,106.6,4.17,917.6,284,0,0.6027829528158296
4429,342,110.3,1.11,4837.1,24,1,0.45897891933028917
4430,1740,111.4,2.43,4796.6,75,3,0.5380820395738205
4431,48,67.0,1.19,2439.3,79,0,0.20766278538812788
4432,976,57.8,0.35,1513.8,110,0,0.18455662100456618
4433,1744,42.1,0.77,3854.0,221,1,0.41593759512937595
4434,1519,51.0,0.89,1937.9,14,0,0.120446499238965
4435,542,77.2,0.98,3150.5,88,0,0.25539307458143073
4436,1585,61.7,1.69,4357.2,179,0,0.40553698630136986
4437,1329,90.3,4.95,3856.8,360,4,0.7969226788432268
4438,402,41.1,3.16,579.7,102,0,0.20268957382039576
4439,730,83.7,3.04,3143.4,7,0,0.2709149162861492
4440,203,111.5,0.3,4420.8,272,0,0.6690018264840183
4441,1157,61.6,3.87,2528.1,309,0,0.5473084474885844
4442,87,85.7,3.99,1532.6,319,3,0.5408019786910198
4443,1284,44.8,2.59,4754.1,6,0,0.30892945205479455
4444,1553,54.8,2.02,2874.5,153,0,0.3007538051750381
4445,716,68.1,2.67,2778.4,358,3,0.5259628614916286
4446,1126,83.2,3.05,1334.0,238,0,0.3792404870624049
4447,22,109.4,4.83,3455.4,319,1,0.8352908675799086
4448,1403,44.7,0.93,165.5,240,0,0.22837252663622523
4449,523,78.5,3.49,3408.7,362,0,0.6192991628614917
4450,336,43.0,4.76,477.7,285,1,0.47081286149162854
4451,1518,82.0,1.72,2078.2,264,0,0.3676625570776256
4452,1550,98.5,3.75,1333.3,259,0,0.5300463470319635
4453,1833,47.2,4.33,1018.9,160,0,0.3580576103500761
4454,1381,90.9,1.69,304.2,203,0,0.26284368340943687
4455,758,94.9,4.49,3335.3,141,3,0.5628393455098936
4456,783,48.5,4.5,4495.7,39,1,0.4520442161339422
4457,803,53.6,3.05,4481.8,336,2,0.625838203957382
4458,487,92.9,4.9,2430.8,189,0,0.5726471841704719
4459,1731,65.1,4.79,676.2,344,1,0.5377219178082192
4460,223,46.4,4.7,2017.2,13,0,0.30393881278538815
4461,897,68.6,3.44,4593.5,355,0,0.6753953576864536
4462,687,95.1,1.83,1881.6,352,2,0.5098834094368341
4463,1119,51.9,0.46,4090.0,330,0,0.5285920852359208
4464,845,99.7,1.44,3613.8,138,0,0.4362385083713851
4465,748,110.6,4.59,612.0,62,3,0.43328767123287676
4466,1733,103.7,0.12,1629.8,20,0,0.24047595129375954
4467,1489,41.3,3.47,4263.7,121,2,0.4453745053272451
4468,1213,118.5,2.36,4087.7,135,0,0.5882710045662101
4469,1816,115.6,4.34,801.8,25,1,0.4211532724505327
4470,1608,41.0,1.56,2177.4,15,0,0.13466529680365297
4471,1434,54.2,3.42,33.3,194,0,0.27368561643835615
4472,982,99.9,1.24,2155.4,127,0,0.34628173515981736
4473,1193,54.2,1.74,915.3,307,0,0.33121529680365297
4474,414,67.6,0.49,2251.0,59,0,0.17893683409436834
4475,1982,72.1,1.26,4302.5,122,0,0.350443302891933
4476,1511,75.4,3.5,3653.3,10,0,0.31209353120243527
4477,1589,97.9,3.74,4689.3,102,2,0.569111796042618
4478,1156,105.0,2.02,16.1,140,0,0.2689705479452055
4479,1628,75.7,0.64,2970.4,256,0,0.39881217656012174
4480,1301,83.2,1.62,2238.4,164,0,0.29190502283105024
4481,1750,90.8,3.26,231.8,137,0,0.28199193302891934
4482,875,87.0,1.79,326.8,159,0,0.20224992389649923
4483,600,101.7,3.82,1935.8,334,2,0.6544561643835617
4484,540,47.1,1.15,3403.5,94,0,0.27492808219178083
4485,1983,54.6,4.03,4705.7,254,3,0.6287245814307458
4486,608,70.0,3.15,1613.3,11,0,0.17634010654490107
4487,166,100.5,2.38,1393.1,38,0,0.25131986301369863
4488,249,43.1,0.58,4380.3,64,0,0.3017974885844749
4489,227,89.8,0.83,1486.3,239,0,0.355281506849315
4490,1801,65.7,3.91,1322.3,165,0,0.35147937595129375
4491,137,59.1,2.87,2263.8,209,0,0.37463424657534244
4492,920,112.1,4.82,816.6,31,2,0.44001050228310506
4493,936,47.9,4.06,2157.4,212,3,0.4507961948249619
4494,1590,67.3,4.02,3296.2,200,0,0.5004372907153729
4495,649,105.8,4.82,161.2,122,0,0.4517044140030441
4496,2000,99.5,1.32,982.5,99,0,0.25332762557077626
4497,498,61.5,3.81,556.3,103,0,0.2456361491628615
4498,380,85.9,4.53,2481.8,67,1,0.4005094368340944
4499,1148,65.4,3.26,4827.1,97,2,0.44075669710806703
4500,241,79.4,0.6,3198.3,259,2,0.4142130136986301
4501,1279,86.0,4.09,2898.8,164,2,0.48348280060882803
4502,1631,117.4,3.21,2923.7,141,0,0.5796393455098935
4503,1025,68.7,1.63,4519.3,123,0,0.3634009893455099
4504,1730,59.8,4.03,4738.3,365,3,0.7319055555555556
4505,1033,46.6,0.53,2707.5,9,0,0.15863584474885845
4506,552,106.0,4.2,3803.3,120,0,0.6119945966514461
4507,897,118.4,0.21,215.8,241,1,0.44541354642313546
4508,1695,52.9,3.67,859.5,255,0,0.3919600456621004
4509,473,66.8,3.54,827.0,77,0,0.21893074581430746
4510,996,49.6,2.73,4993.4,208,3,0.5160321156773211
4511,1735,89.9,2.56,2021.4,173,0,0.36262420091324205
4512,1725,106.3,3.34,4411.1,240,0,0.6996836377473364
4513,1304,105.2,1.11,2031.0,207,0,0.44187442922374426
4514,793,48.1,4.04,3959.5,241,3,0.5760635464231355
4515,1770,109.0,1.16,2451.3,145,2,0.4297145357686454
4516,966,86.1,1.47,904.7,77,0,0.15446963470319633
4517,1187,47.3,4.97,3100.0,286,3,0.6314094368340943
4518,2,45.2,2.91,3092.6,46,0,0.27448691019786914
4519,403,71.0,4.03,2598.8,200,0,0.4623595129375951
4520,1821,76.3,2.43,3693.7,212,1,0.42747952815829526
4521,1944,109.6,3.19,3583.8,330,3,0.7442476407914764
4522,277,52.5,0.22,4380.3,169,0,0.39768789954337896
4523,72,71.8,2.8,1273.5,199,0,0.30581849315068493
4524,1656,80.8,4.04,3702.4,5,0,0.35069954337899545
4525,155,67.1,3.26,967.4,66,0,0.19801841704718415
4526,1701,72.7,1.32,1401.6,280,0,0.3335744292237443
4527,1773,45.9,1.15,1020.3,57,0,0.10873812785388126
4528,1981,119.1,1.7,3101.5,239,3,0.6077926179604262
4529,388,42.2,2.95,2055.2,107,0,0.2752280060882801
4530,61,62.6,3.37,1688.5,160,0,0.3312576103500761
4531,257,105.0,4.27,2952.7,190,3,0.6277770928462708
4532,220,53.8,4.15,2918.8,335,0,0.6114249619482496
4533,448,114.5,3.99,446.5,74,0,0.416718797564688
4534,48,42.5,3.84,2875.3,14,0,0.2951909436834094
4535,98,74.9,2.05,2661.8,348,0,0.46901933028919335
4536,1646,99.5,3.2,1547.2,70,0,0.3382158295281583
4537,1798,96.2,3.12,802.2,351,1,0.5297812785388128
4538,1947,89.2,0.16,2613.3,15,0,0.20999307458143077
4539,1716,70.5,4.27,1984.0,69,0,0.32456925418569255
4540,1031,94.5,0.51,3009.9,332,0,0.5509685692541857
4541,1543,59.7,1.71,4807.6,95,0,0.35384687975646884
4542,907,55.0,3.71,2740.5,222,0,0.46898972602739725
4543,324,112.9,1.11,4548.3,259,1,0.671990791476408
4544,440,58.2,2.98,4832.8,0,0,0.33382222222222224
4545,1638,46.1,0.91,3705.3,182,0,0.37206004566210044
4546,707,79.3,3.87,3739.3,58,0,0.3853735920852359
4547,113,56.2,3.75,3660.6,19,0,0.3373849315068493
4548,1371,101.6,2.06,3799.3,191,3,0.5095014459665145
4549,998,76.7,0.82,3713.9,82,0,0.28121362252663623
4550,1136,105.5,1.94,3674.0,161,1,0.4928097412480974
4551,339,105.6,3.02,1847.8,307,3,0.5932430745814307
4552,55,95.9,2.15,2326.2,193,0,0.4038223744292238
4553,1667,65.4,2.72,777.0,93,0,0.17609817351598175
4554,1134,40.2,1.79,1677.4,317,0,0.38268660578386604
4555,1907,86.4,1.8,1039.2,2,0,0.09511537290715376
4556,1497,88.3,4.23,4221.3,206,0,0.617422298325723
4557,318,102.6,0.5,3710.4,136,0,0.45588980213089797
4558,936,111.7,2.8,590.4,301,2,0.537130289193303
4559,1140,105.8,4.67,1647.1,138,0,0.5388662861491628
4560,1321,70.5,3.0,1679.7,149,0,0.296056392694064
4561,1228,97.0,0.64,2308.5,33,0,0.2528314307458143
4562,1792,85.8,4.07,2221.0,153,2,0.43333713850837136
4563,1631,62.9,1.97,1417.8,3,0,0.08150639269406391
4564,535,72.9,3.69,1064.4,354,1,0.49508767123287667
4565,1010,85.4,4.95,1934.4,48,0,0.37796894977168954
4566,1601,70.6,2.42,2556.5,237,0,0.38646613394216134
4567,1191,82.2,1.3,1483.6,345,3,0.4097129375951294
4568,1500,111.4,3.82,4555.0,198,4,0.7296552511415525
4569,1002,85.8,2.52,509.9,18,0,0.11165502283105022
4570,547,96.4,2.69,2405.3,40,0,0.3072685692541857
4571,1522,119.9,4.54,948.1,306,1,0.7231242770167428
4572,1468,104.1,4.21,532.8,150,0,0.4478085235920852
4573,1117,40.3,3.87,4161.5,271,0,0.6033496955859969
4574,1184,115.3,0.77,2675.1,311,3,0.6287460426179604
4575,88,69.7,2.94,1753.4,319,0,0.4514019786910198
4576,1803,94.7,1.18,2839.2,100,0,0.330724200913242
4577,1652,103.2,4.01,1794.8,113,0,0.46579634703196343
4578,1143,78.3,2.12,3805.0,134,0,0.34176331811263316
4579,50,47.5,1.8,3104.6,193,0,0.34873348554033484
4580,362,54.8,1.6,3024.8,205,0,0.35525905631659055
4581,1461,70.5,4.55,278.6,20,0,0.20374261796042617
4582,1314,101.3,1.44,1353.2,89,0,0.2747896499238965
4583,922,56.3,3.53,3150.5,169,3,0.43136567732115677
4584,1204,101.9,2.2,143.5,113,0,0.24616856925418573
4585,799,88.6,2.54,1778.1,348,1,0.5003693302891933
4586,408,55.6,3.11,2358.9,131,0,0.32468470319634707
4587,1916,59.3,4.33,419.5,279,0,0.4334334094368341
4588,512,70.3,3.04,452.5,31,0,0.12278272450532725
4589,48,63.5,3.22,4572.1,299,0,0.6083982496194825
4590,748,75.4,2.76,939.3,168,0,0.25627465753424655
4591,424,113.8,1.73,2857.1,268,0,0.5912544140030441
4592,555,94.2,1.19,3532.1,241,1,0.4952079908675799
4593,1100,106.5,3.05,2857.6,238,0,0.5933293759512938
4594,913,103.8,0.1,4390.2,38,3,0.41082541856925414
4595,801,98.6,4.4,4950.3,237,3,0.7547883561643837
4596,961,67.0,4.33,2766.0,101,0,0.4012374429223744
4597,1141,52.7,4.76,3075.7,221,2,0.556698706240487
4598,1277,116.5,3.37,2785.8,176,0,0.6096083713850837
4599,36,61.6,0.86,1474.3,165,0,0.23259048706240484
4600,354,43.7,2.88,2165.9,336,1,0.4858437595129376
4601,312,104.4,4.61,268.9,217,1,0.5226679604261796
4602,1830,62.1,1.86,2707.3,351,3,0.47095350076103504
4603,23,59.2,4.59,2877.5,114,2,0.43663736681887366
4604,890,60.2,4.39,3471.2,353,0,0.6745522070015221
4605,1919,70.2,1.2,3502.4,243,0,0.41649558599695585
4606,1567,53.2,4.8,4504.2,300,2,0.7108726027397259
4607,791,104.7,3.77,220.4,37,0,0.30125662100456624
4608,1022,72.0,0.52,3392.5,69,0,0.2514859208523592
4609,96,97.1,3.64,1951.2,8,0,0.32003926940639266
4610,687,103.2,2.04,3333.3,17,0,0.33226400304414005
4611,1005,97.3,3.82,3619.8,281,2,0.6751654490106546
4612,1433,82.8,2.62,2494.0,341,2,0.5068599695585997
4613,1629,64.6,1.19,3035.3,222,0,0.3713675038051751
4614,1163,90.4,2.04,764.6,75,0,0.17141537290715378
4615,1277,46.3,2.4,530.8,277,0,0.30912359208523593
4616,553,64.8,4.5,218.5,234,0,0.3925041856925418
4617,1248,107.1,2.35,3792.2,71,0,0.44940684931506847
4618,1219,115.9,1.39,1660.2,77,0,0.3619974124809741
4619,757,52.7,3.68,506.8,107,0,0.23787245053272452
4620,753,41.6,3.85,1657.2,191,0,0.3898292237442922
4621,947,60.4,1.49,3778.0,177,0,0.37153272450532726
4622,1477,96.5,1.1,1457.0,177,0,0.33425494672754946
4623,340,118.9,3.67,3740.9,56,0,0.5864137747336378
4624,1965,114.4,0.19,1355.4,46,0,0.3084202435312025
4625,549,87.9,1.11,3060.1,37,0,0.24768439878234402
4626,662,92.1,3.76,2105.6,119,0,0.4102091324200912
4627,714,86.1,4.27,4446.7,221,0,0.634087595129376
4628,495,66.1,3.96,2048.3,285,0,0.5047350837138508
4629,952,44.6,4.72,2395.0,84,0,0.3911012176560122
4630,361,92.6,3.13,3536.3,282,1,0.5993286910197869
4631,385,116.3,1.66,195.3,309,1,0.4947084474885844
4632,1402,48.8,4.57,2774.9,152,1,0.46430722983257233
4633,214,53.6,3.19,2646.1,243,2,0.448256697108067
4634,1486,114.5,2.84,4560.6,350,1,0.8206680365296802
4635,1771,103.8,1.41,1509.8,262,0,0.455369406392694
4636,1961,109.7,3.24,2415.0,201,2,0.5653949771689498
4637,1828,46.4,2.02,2892.7,354,3,0.48532656012176556
4638,230,41.7,0.51,827.0,364,0,0.37836453576864537
4639,784,66.1,4.62,4546.2,54,0,0.476548401826484
4640,1726,117.7,0.65,2086.7,359,3,0.653226103500761
4641,199,90.4,0.91,4921.4,98,0,0.4206866057838661
4642,1270,100.2,2.15,319.4,85,0,0.21759223744292236
4643,234,56.2,2.83,463.1,108,0,0.17969124809741252
4644,1313,54.3,0.79,3148.8,120,0,0.28452237442922373
4645,1555,67.6,3.01,1921.1,28,0,0.19963188736681883
4646,1161,105.1,1.46,3343.8,89,1,0.4064896499238964
4647,686,102.8,0.87,3922.8,212,0,0.5382073059360731
4648,1996,114.7,2.45,2057.0,359,0,0.6649094368340944
4649,1851,74.3,4.71,183.2,93,0,0.2757759512937595
4650,280,65.1,4.33,488.3,296,3,0.45278074581430744
4651,1036,116.5,2.11,412.5,23,0,0.25403234398782343
4652,1356,51.9,1.41,2526.5,218,0,0.33944786910197866
4653,797,104.8,1.98,2532.3,155,3,0.4200136225266362
4654,616,115.5,4.31,237.8,200,2,0.5470817351598173
4655,246,82.6,3.23,1147.3,40,0,0.19671301369863006
4656,1588,50.2,0.32,3337.3,85,0,0.26303112633181125
4657,103,66.4,0.91,1711.4,156,0,0.23754353120243532
4658,1311,46.6,1.78,10.1,92,0,0.08457937595129376
4659,1258,68.7,4.76,3857.3,39,0,0.4339108828006088
4660,72,86.9,0.27,1626.3,188,0,0.30037283105022833
4661,1602,75.3,2.51,3945.3,239,0,0.4714481735159817
4662,1798,89.6,2.38,2942.6,180,3,0.40652800608828005
4663,180,64.8,0.39,1811.8,294,0,0.36914870624048707
4664,120,91.9,1.02,3120.2,174,0,0.3983596651445967
4665,1741,93.4,2.51,3271.9,67,0,0.3514038812785388
4666,1764,87.6,1.58,2187.7,199,0,0.34549627092846263
4667,884,72.7,1.55,496.0,163,0,0.17641400304414004
4668,51,57.7,4.14,2503.2,210,1,0.4735141552511415
4669,847,49.2,4.3,89.9,160,0,0.304446499238965
4670,495,117.1,3.84,2253.2,224,0,0.6585217656012176
4671,1828,88.8,2.53,619.7,318,2,0.4090609589041096
4672,1143,45.2,2.07,1596.0,362,0,0.4239269406392694
4673,982,112.1,4.87,564.4,261,3,0.6393783866057839
4674,200,90.0,2.29,4552.8,84,0,0.4045345509893455
4675,1581,67.2,2.45,4877.1,38,0,0.335653196347032
4676,585,100.4,2.91,3008.4,173,0,0.499124200913242
4677,1875,62.6,1.56,1107.6,187,0,0.2323095890410959
4678,1059,71.8,3.18,3789.1,36,0,0.3220489345509894
4679,1760,86.4,4.48,1678.9,117,0,0.40101042617960436
4680,979,52.9,0.43,1021.5,234,0,0.27044863013698633
4681,1468,53.3,2.38,4697.8,95,0,0.3730802130898021
4682,1851,54.3,0.31,4476.7,292,2,0.5153722222222222
4683,1346,92.8,2.13,2472.6,193,0,0.3934001522070015
4684,988,44.7,1.88,1179.5,244,0,0.2883588280060883
4685,24,64.7,4.74,4896.2,96,0,0.5423490106544901
4686,93,55.5,0.66,2628.4,227,0,0.3533281582952816
4687,1206,45.5,0.92,1266.8,309,0,0.3525695585996956
4688,1886,69.5,3.81,3433.2,257,2,0.546103196347032
4689,947,75.6,2.43,4149.4,307,2,0.5395541856925418
4690,897,90.8,4.4,2627.2,143,3,0.4965491628614916
4691,444,62.3,4.2,4646.8,25,1,0.4276532724505328
4692,1054,99.9,0.1,4463.8,75,2,0.42703759512937595
4693,135,59.6,2.72,2323.5,340,0,0.48758561643835613
4694,1542,96.5,2.21,1738.6,314,0,0.4890135464231355
4695,581,115.7,1.95,2309.9,229,2,0.5357935312024353
4696,989,59.2,1.04,880.7,207,0,0.23796887366818875
4697,1913,90.5,1.4,3470.5,256,3,0.4849288432267884
4698,884,46.5,4.74,2850.1,200,2,0.5236539573820396
4699,332,79.2,4.91,542.1,357,0,0.5501440639269407
4700,572,61.6,1.05,4776.9,351,1,0.5859312785388128
4701,737,80.1,0.8,3328.8,156,0,0.32795464231354643
4702,1158,105.6,4.17,2387.5,37,2,0.4533177321156772
4703,1896,106.3,3.51,4609.3,253,3,0.7339002283105023
4704,1993,91.5,3.97,70.6,358,0,0.5260850837138508
4705,42,75.5,1.09,4699.3,353,0,0.5834466514459665
4706,627,70.3,2.52,3379.1,324,2,0.5182848554033486
4707,1000,77.0,0.74,4901.3,122,0,0.3837099695585997
4708,961,98.3,4.75,1250.6,169,0,0.5088156773211567
4709,349,63.7,2.81,3923.7,104,0,0.366960502283105
4710,1223,59.7,3.74,1531.1,364,1,0.533481202435312
4711,389,70.3,0.41,967.1,298,0,0.325873896499239
4712,530,41.1,0.53,3202.2,49,0,0.22264885844748858
4713,1076,41.6,1.19,1274.7,194,0,0.24798561643835618
4714,185,101.2,3.03,2540.1,50,0,0.3732232115677321
4715,462,98.6,2.58,3554.3,211,1,0.5321551750380518
4716,1652,107.8,3.38,3512.3,110,0,0.5420288432267885
4717,1234,66.6,3.31,3984.6,312,2,0.5936315068493151
4718,519,67.4,4.0,4913.4,254,1,0.6382634703196347
4719,900,65.6,0.64,211.7,341,0,0.3231766362252664
4720,242,86.8,4.24,4000.8,294,0,0.6778709284627094
4721,700,64.3,4.73,2193.2,182,2,0.4700544901065449
4722,628,40.4,4.36,3680.3,229,1,0.5709268645357687
4723,1961,79.1,2.1,2054.7,206,0,0.30894452054794524
4724,1894,59.0,0.45,3319.3,46,0,0.2264146879756469
4725,1330,77.3,3.62,4589.2,168,0,0.5163802130898021
4726,421,61.3,4.73,3962.1,235,1,0.6167285388127853
4727,1533,93.8,2.44,2491.7,109,0,0.34397115677321155
4728,237,86.5,1.82,954.6,68,0,0.151244901065449
4729,275,63.8,0.45,43.7,36,0,0.0353044901065449
4730,1887,48.8,2.39,1539.6,32,0,0.14075707762557077
4731,575,71.2,0.33,4384.1,212,0,0.4371684170471841
4732,1499,102.0,3.45,1536.5,7,0,0.31064269406392697
4733,498,114.1,4.69,1301.7,143,3,0.5716880517503805
4734,1961,84.4,4.72,3529.6,320,3,0.6941041095890411
4735,840,108.8,1.51,1402.6,4,0,0.24157519025875185
4736,1179,76.6,1.39,511.1,332,0,0.33159079147640796
4737,1589,98.7,3.23,1300.5,301,1,0.5330247336377474
4738,69,109.4,0.74,4029.6,210,0,0.5789808219178082
4739,54,109.5,2.83,4154.3,126,1,0.5650851598173516
4740,27,119.3,1.27,3771.1,224,0,0.632405098934551
4741,291,93.4,1.67,3645.9,185,0,0.4459442161339422
4742,1436,108.2,1.2,511.0,76,0,0.2544619482496195
4743,1175,103.5,3.28,2373.6,4,0,0.3514085235920852
4744,1811,100.1,3.31,164.5,176,0,0.36886948249619483
4745,1598,109.7,1.18,2869.8,172,3,0.4815109589041096
4746,1747,42.5,1.39,4744.0,128,0,0.3804505327245053
4747,1516,48.5,4.28,3988.5,284,3,0.6329440639269407
4748,1182,61.9,0.4,2015.6,33,0,0.14211476407914764
4749,1387,59.3,4.95,1207.7,71,0,0.32860129375951297
4750,143,89.9,2.24,2180.7,24,0,0.21406780821917812
4751,394,87.6,3.31,4983.2,14,2,0.41918538812785383
4752,418,107.8,0.89,242.7,16,0,0.18253964992389649
4753,551,45.6,3.55,834.8,340,0,0.46021339421613394
4754,1986,87.9,3.39,382.5,320,0,0.45004299847793
4755,425,75.2,4.1,3865.4,325,0,0.6515480974124809
